Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Rhodophana nitellina,"(Fr.) Papetti, Rivista",,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Entolomataceae,,,Rhodophana,nitellina,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,496868,FUN
Rhytisma punctatum,(Pers.) Fr.,,maple tar spot,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Rhytismataceae,,,Rhytisma,punctatum,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608970,,333838,FUN
Rickenella fibula,,,orange moss agaric,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Rickenellaceae,,,Rickenella,fibula,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-05-05,Geneviève Reynolds,iNat:24690193,,118170,FUN
Rickenella swartzii,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Rickenellaceae,,,Rickenella,swartzii,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118171,FUN
Rigidoporus cuneatus,(Murrill) Aoshima,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Rigidoporaceae,,,Rigidoporus,cuneatus,,,,,,,reported,unobserved,2016-05-21,Kent Brothers,VMS,,,,,,,1149666,FUN
Roridomyces roridus,(Fr.) Rexer (1994),,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Roridomyces,roridus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179021,FUN
Russula adusta,,,Blackening Russula,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,adusta,,,,,,,new 2021,observed,,,,,,2021-02-06,Catiemac,iNat:69286683,,194408,FUN
Russula albonigra,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,albonigra,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,202417,FUN
Russula bicolor,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,bicolor,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,487591,FUN
Russula brevipes,,,short-stemmed Russula,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,brevipes,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-11,Ian Guthrie,iNat:4210338,,118179,FUN
Russula cascadensis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,cascadensis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,343660,FUN
Russula fragilis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,fragilis,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179715,FUN
Russula fragrantissima,Romagn.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,fragrantissima,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,154448,FUN
Russula rosacea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,rosacea,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-11-20,Kevin Toomer,iNat:8878470,,154869,FUN
Russula sororia,,,sepia brittlegill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,sororia,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,iNat:4491096,,384195,FUN
Russula veternosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,veternosa,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,712292,FUN
Russula xerampelina,,,shellfish-scented Russula,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Russula,xerampelina,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2016-07-06,Sarah Tweedale,iNat:3634729,,154875,FUN
Sarcomyxa serotina,(Pers.) V. Papp,,late fall oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Sarcomyxaceae,,,Sarcomyxa,serotina,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-11-03,Kevin Toomer,iNat:8687742,,63585,FUN
Sarcoscypha austriaca,,,Scarlet Elfcup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcoscyphaceae,,,Sarcoscypha,austriaca,,,,,,,new 2021,observed,,,,,,2021-02-01,Flora Lake,iNat:68952750,,126913,FUN
Sarcosphaera coronaria,(Jacq.) J. Schröt.,,pink crown,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pezizaceae,,,Sarcosphaera,coronaria,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,68183,FUN
Sawadaea bicornis,,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Erysiphaceae,,Cystotheceae,Sawadaea,bicornis,,,,,,,new 2022,observed,,,,,,2022-09-02,Liam Steele,iNat:135389772,,384220,FUN
Schizophyllum commune,Fr.,,split-gill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Schizophyllineae,,Schizophyllaceae,,,Schizophyllum,commune,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-05-28,Ayla Malcolm,iNat:6602015,,54573,FUN
Scleroderma cepa,,,onion earthball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Sclerodermatineae,,Sclerodermataceae,,,Scleroderma,cepa,,,,,,,new 2016,observed,,,,,,2016-07-19,Adam Huggins,iNat:3707251,,118147,FUN
Scleroderma citrinum,,,common earthball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Sclerodermatineae,,Sclerodermataceae,,,Scleroderma,citrinum,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,55927,FUN
Scutellinia scutellata,(L.) Lambotte,,eyelash fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pyronemataceae,,,Scutellinia,scutellata,,,,,,,confirmed,observed,2013-05-04,Kent Brothers,VMS,,,2018-05-29,Pam Janszen,iNat:24652331,,49137,FUN
Sorocybe resinae,,,,Fungi,Ascomycota,Pezizomycotina,,Eurotiomycetes,Chaetothyriomycetidae,,Chaetothyriales,,,Herpotrichiellaceae,,,Sorocybe,resinae,,,,,,,new 2020,observed,,,,,,2020-08-16,Andrew Simon,iNat:57225200,,866707,FUN
Sparassis crispa,,,cauliflower fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Sparassidaceae,,,Sparassis,crispa,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,63014,FUN
Sparassis radicata,,,western cauliflower mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Sparassidaceae,,,Sparassis,radicata,,,,,,,new 2018,observed,,,,,,2018-10-26,Jesse Keefer,iNat:17980341,,486226,FUN
Spathularia flavida,Pers.,,fairy fan,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Rhytismatales,,,Cudoniaceae,,,Spathularia,flavida,,,,,,,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2018-10-28,Karen Harris,iNat:17918365,,231270,FUN
Sphaerobolus stellatus,Tode,,canon fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Geastrales,,,Geastraceae,,,Sphaerobolus,stellatus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,55012,FUN
Spongiporus perdelicatus,(Murrill) M.J. Larsen & Lombard,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Fomitopsidaceae,,,Spongiporus,perdelicatus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1365951,FUN
Steccherinum ochraceum,(Pers.) Gray,,ochre spreading tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Steccherinaceae,,,Steccherinum,ochraceum,,,,,,,confirmed,observed,2017-05-01,Kent Brothers,VMS,,,2017-02-16,Andrew Simon,iNat:5121806,,118096,FUN
Stereum cf. ochraceoflavum,(Schwein.) Sacc.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,Stereum,ochraceoflavum,,,,,,,reported,unobserved,2010-04-01,Kent Brothers,VMS,,,,,,,118107,FUN
Stereum complicatum,(Fr.) Fr.,,crowded parchment,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,Stereum,complicatum,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,196842,FUN
Stereum hirsutum,,,false turkey-tail,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,Stereum,hirsutum,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2015-03-21,Lauren Magner,iNat:2608961,,55501,FUN
Stereum sanguinolentum,(Alb. & Schwein.) Fr.,,bleeding conifer parchment,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Stereaceae,,,Stereum,sanguinolentum,,,,,,,reported,unobserved,2010-04-17,Kent Brothers,VMS,,,,,,,118104,FUN
Stictis radiata,(L.) Pers.,,,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Ostropales,,,Stictidaceae,,,Stictis,radiata,,,,,,,confirmed,observed,2016-05-21,Kent Brothers,VMS,,,2017-12-31,Andrew Simon,iNat:9329564,,352459,FUN
Strobilurus trullisatus,,,fir-cone mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Physalacriaceae,,,Strobilurus,trullisatus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-10-13,Graham Barber,iNat:4343571,,118192,FUN
Stropharia aeruginosa,,,blue-green stropharia,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Stropharia,aeruginosa,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,55583,FUN
Stropharia ambigua,(Peck) Zeller,,questionable stropharia,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Stropharia,ambigua,,,,,,,confirmed,observed,2010-04-17,Paul Kroeger,UBC,F22070,,2016-03-24,Tyson Ehlers,iNat:8944209,,53284,FUN
Suillus brevipes,,,Short-stemmed Slippery Jack,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Suillineae,,Suillaceae,,,Suillus,brevipes,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63496,FUN
Suillus caerulescens,A.H. Sm. & Thiers,,Douglas-fir suillus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Suillineae,,Suillaceae,,,Suillus,caerulescens,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-10-31,Christopher Heffley,iNat:17991523,,63505,FUN
Suillus lakei,,,western painted Suillus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Suillineae,,Suillaceae,,,Suillus,lakei,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2018-10-21,Andrew Simon,iNat:17730177,,118159,FUN
Suillus luteus,,,Slippery Jack,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Suillineae,,Suillaceae,,,Suillus,luteus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,53488,FUN
Suillus tomentosus,,,Blue-ing Slippery Jack,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Suillineae,,Suillaceae,,,Suillus,tomentosus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118157,FUN
Taphrina occidentalis,W.W. Ray,,alder tongue gall,Fungi,Ascomycota,Taphrinomycotina,,Taphrinomycetes,,,Taphrinales,,,Taphrinaceae,,,Taphrina,occidentalis,,,,,,,new 2017,observed,,,,,,2017-03-21,Andrew Simon,iNat:5419998,,334077,FUN
Tapinella atrotomentosa,(Batsch) Šutara,,velvet pax,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Tapinellaceae,,,Tapinella,atrotomentosa,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,154450,FUN
Tapinella panuoides,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Tapinellaceae,,,Tapinella,panuoides,,,,,,,new 2023,observed,,,,,,2023-03-12,Kath Quayle,iNat:150989663,,118202,FUN
Tarzetta catinus,(Holmsk.) Korf & J.K. Rogers,,elf cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Tarzettaceae,,,Tarzetta,catinus,,,,,,,confirmed,observed,2017-05-06,Kent Brothers,VMS,,,2019-05-04,"Andrew Simon, Harvey Janszen and Pam Janszen",iNat:24653178,,244489,FUN
Tarzetta cupularis,(L.) Svrcek,,elf cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Tarzettaceae,,,Tarzetta,cupularis,,,,,,,confirmed,observed,2009-05-16,Kent Brothers,VMS,,,2011-05-14,Emma Harrower,iNat:78657378,,352484,FUN
Tetrapyrgos subdendrophora,(Redhead) E. Horak,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,Tetrapyrgos,subdendrophora,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,408271,FUN
Thelephora palmata,(Scop.) Fr.,,stinking earthfan,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Thelephoraceae,,,Thelephora,palmata,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22059,,,,,,118100,FUN
Thelephora terrestris,Ehrh.,,earth fan,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Thelephoraceae,,,Thelephora,terrestris,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-10-12,Andrew Simon,iNat:4337456,,118102,FUN
Trametes hirsuta,(Wulfen) Lloyd,,hairy turkey-tail,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Trametes,hirsuta,,,,,,,confirmed,observed,2010-04,Kent Brothers,VMS,,,2020-04-24,Catiemac,iNat:57176011,,116695,FUN
Trametes ochracea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Trametes,ochracea,,,,,,,new 2017,observed,,,,,,2017-03-19,Sarah Tweedale,iNat:5412451,,118111,FUN
Trametes pubescens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Trametes,pubescens,,,,,,,new 2017,observed,,,,,,2017-05-27,Pam Janszen,iNat:7150095,,203711,FUN
Trametes versicolor,(L.) Lloyd,,turkey-tail,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Trametes,versicolor,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2014-02-21,Ian Guthrie,iNat:4171809,,54134,FUN
Tremella fuciformis,,,,Fungi,Basidiomycota,Agaricomycotina,,Tremellomycetes,,,Tremellales,,,Tremellaceae,,,Tremella,fuciformis,,,,,,,new 2023,observed,,,,,,2023-01-10,Kath Quayle,iNat:146302423,,143384,FUN
Tremella mesenterica,,,witch’s butter,Fungi,Basidiomycota,Agaricomycotina,,Tremellomycetes,,,Tremellales,,,Tremellaceae,,,Tremella,mesenterica,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2005-11-06,Ian Guthrie,iNat:4209528,,48529,FUN
Trichaptum abietinum,(Dicks.) Ryvarden,,violet-pored bracket fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,Trichaptum,abietinum,,,,,,,confirmed,observed,2009-05,Kent Brothers,VMS,,,2021-11-15,Willoughby Arevalo,iNat:101300679,,118115,FUN
Tricharina gilva,(Boud.) Eckblad,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pyronemataceae,,,Tricharina,gilva,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29216,,,,,,500291,FUN
Trichoglossum hirsutum,(Pers.) Boud.,,black earth tongue,Fungi,Ascomycota,Pezizomycotina,,Lichinomycetes,,,Geoglossales,,,Geoglossaceae,,,Trichoglossum,hirsutum,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-01-14,Kevin Toomer,iNat:19645080,,55240,FUN
Tricholoma cf. virgatum,(Fr.) P. Kumm.,,Streaked Tricholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,virgatum,,,,,,,reported,unobserved,2011-10-01,Kent Brothers,VMS,,,,,,,118206,FUN
Tricholoma imbricatum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,imbricatum,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118211,FUN
Tricholoma magnivelare,,,American matsutake,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,magnivelare,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,62483,FUN
Tricholoma pardinum,,,Tiger Tricholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,pardinum,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,335206,FUN
Tricholoma saponaceum,,,soapy trich,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,saponaceum,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,118213,FUN
Tricholoma sulphureum,,,sulphur knight,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,sulphureum,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,408299,FUN
Tricholoma terreum,,,Mouse Tricholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,terreum,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,341797,FUN
Tricholoma vaccinum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,vaccinum,,,,,,,new 2021,observed,,,,,,2021-11-14,Willoughby Arevalo,iNat:101300208,,352609,FUN
Tricholoma zelleri,,,Zeller’s Tricholoma,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Tricholoma,zelleri,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,352611,FUN
Tricholomopsis rutilans,(Schaeff.) Singer,,plums & custard,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Phyllotopsidaceae,,,Tricholomopsis,rutilans,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63387,FUN
Tubaria cf. conspersa,(Pers.) Fayod,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Agaricineae,,Tubariaceae,,,Tubaria,conspersa,,,,,,,reported,unobserved,2010-04,Kent Brothers,VMS,,,,,,,118217,FUN
Tubaria furfuracea,,,scurfy twiglet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Tubariaceae,,,Tubaria,furfuracea,,,,,,,new 2020,observed,,,,,,2020-10-20,Catiemac,iNat:63135637,,55573,FUN
Tubaria punicea,"(A.H.Sm. & Hesler) Ammirati, Matheny & P.-A.Moreau",,Christmas naucoria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Tubariaceae,,,Tubaria,punicea,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2021-01-16,Christian Adler,iNat:68199160,,120971,FUN
Turbinellus floccosus,(Schwein.) Earle,,scaly chanterelle,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Turbinellus,floccosus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,iNat:4209885,,417398,FUN
Tylopilus pseudoscaber,Secr. ex A.H.Sm. & Thiers,,dark boletus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Tylopilus,pseudoscaber,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118156,FUN
Typhula erythropus,(Pers.) Fr.,,redleg club,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Typhulaceae,,,Typhula,erythropus,,,,,,,reported,unobserved,2011-10-29,Kent Brothers,VMS,,,,,,,416478,FUN
Urnula padeniana,"M. Carbone, Agnello, A.D. Parker & P. Alvarado",,cup fungus,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcosomataceae,,,Urnula,padeniana,,,,,,,new 2018,observed,,,,,,2018-01-19,Andrew Simon,iNat:9617448,,448147,FUN
Verpa conica,(Müller) Swartz,,thimble morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Verpa,conica,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-02-21,Lauren Magner,iNat:2605609,,118002,FUN
Xerocomellus atropurpureus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Xerocomellus,atropurpureus,,,,,,,new 2019,observed,,,,,,2019-05-03,Charlene Wood,iNat:24570060,,1020294,FUN
Xerocomellus chrysenteron,(Bull.) Quél.,,cracked-cap boletus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Xerocomellus,chrysenteron,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,438013,FUN
Xerocomellus zelleri,(Murrill) Klofac,,Zeller's bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Boletoideae,,Xerocomellus,zelleri,,,,,,,reported,unobserved,2017-05-01,Kent Brothers,VMS,,,,,,,438008,FUN
Xerocomus subtomentosus,(L.: Fr.) Quél.,,Suede Bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Xerocomoideae,,Xerocomus,subtomentosus,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,485374,FUN
Xeromphalina campanella,(Batsch) Maire,,orange fuzzyfoot,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,,,Xeromphalina,campanella,,,,,,,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2020-10-20,Richard Harrigan,iNat:69904614,,56251,FUN
Xeromphalina cornui,(Quél.) J.Favre,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,,,,Xeromphalina,cornui,,,,,,,new 2017,observed,,,,,,2017-10-26,Andrew Simon,iNat:8593724,,194470,FUN
Xylaria hypoxylon,(L.) Gray,,candlesnuff fungus,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,,,Xylaria,hypoxylon,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2010-11-05,Ian Guthrie,iNat:4208511,,55267,FUN
