scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Perophora annectens,Ritter,,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,,Perophoridae,,,Perophora,annectens,,,,accepted,372665,Perophora annectens,Perophora annectens,NA,
Petrolisthes eriomerus,Stimpson,Flattop Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Porcellanidae,,,Petrolisthes,eriomerus,,,,accepted,47803,Petrolisthes eriomerus,Petrolisthes eriomerus,NA,
Phacellophora camtschatica,Brandt,Egg-yolk Jelly,Animalia,Cnidaria,,,Scyphozoa,Discomedusae,,Semaeostomeae,,,,Phacellophoridae,,,Phacellophora,camtschatica,,,,accepted,52966,Phacellophora camtschatica,Phacellophora camtschatica,NA,
Phidolopora pacifica,Robertson,Lattice-Work Bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Celleporoidea,Phidoloporidae,,,Phidolopora,pacifica,,,,accepted,51796,Phidolopora pacifica,Phidolopora pacifica,NA,
Phoca vitulina,Linnaeus,Harbor Seal,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Phocoidea,Phocidae,,,Phoca,vitulina,,,,accepted,41708,Phoca vitulina,Phoca vitulina,NA,
Phoca vitulina ssp. richardii,Gray,Pacific Harbor Seal,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Phocoidea,Phocidae,,,Phoca,vitulina,,Phoca vitulina richardii,,accepted,117766,Phoca vitulina richardii,Phoca vitulina richardii,NA,
Phocoena phocoena,L.,Harbour Porpoise,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Whippomorpha,Cetacea,Delphinoidea,Phocoenidae,,,Phocoena,phocoena,,,,accepted,41440,Phocoena phocoena,Phocoena phocoena,NA,
Phocoenoides dalli,F.W. True,Dall's Porpoise,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Whippomorpha,Cetacea,Delphinoidea,Phocoenidae,,,Phocoenoides,dalli,,,,accepted,41446,Phocoenoides dalli,Phocoenoides dalli,NA,
Pholis clemensi,Gill,Longfin gunnel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Pholidae,Pholinae,,Pholis,clemensi,,,,accepted,67405,Pholis clemensi,Pholis clemensi,NA,
Pholis laeta,Cope,Crescent Gunnel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Pholidae,Pholinae,,Pholis,laeta,,,,accepted,67362,Pholis laeta,Pholis laeta,NA,
Pholis ornata,Girard,Saddleback Gunnel,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Pholidae,Pholinae,,Pholis,ornata,,,,accepted,62605,Pholis ornata,Pholis ornata,NA,
Phoronis ijimai,Oka,,Animalia,Phoronida,,,,,,,,,,Phoronidae,,,Phoronis,ijimai,,,,accepted,372139,Phoronis ijimai,Phoronis ijimai,NA,
Phyllochaeopterus claparedii,McIntosh,NA,Animalia,Annelida,,,Polychaeta,Sedentaria,,,,,,Chaetopteridae,,,,,,,,unknown,0,,Chaetopteridae,NA,
Phyllochaeopterus prolifica,Potts,NA,Animalia,Annelida,,,Polychaeta,Sedentaria,,,,,,Chaetopteridae,,,,,,,,unknown,0,,Phyllochaetopterus prolifica,NA,
Phyllodoce spp.,L.,,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Phyllodociformia,,,Phyllodocidae,Phyllodocinae,,Phyllodoce,,,,,accepted,339338,Phyllodoce,Phyllodoce,NA,
Phyllolithodes papillosus,Brandt,Heart Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Phyllolithodes,papillosus,,,,accepted,424896,Phyllolithodes papillosus,Phyllolithodes papillosus,NA,
Pileolaria spp.,Rioja,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Serpulidae,Spirorbinae,Pileolariini,Pileolaria,,,,,accepted,533325,Pileolaria,Pileolaria,NA,
Pisaster brevispinus,Stimpson,Giant Pink Sea Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,,Asteriidae,,,Pisaster,brevispinus,,,,accepted,49539,Pisaster brevispinus,Pisaster brevispinus,NA,
Pisaster ochraceus,Brandt.,Ochre Sea Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,,Asteriidae,,,Pisaster,ochraceus,,,,accepted,49699,Pisaster ochraceus,Pisaster ochraceus,NA,
Piscicolinae,Johnston,,Animalia,Annelida,,,Clitellata,Hirudinea,,Rhynchobdellida,,,,Piscicolidae,Piscicolinae,,,,,,,accepted,1067395,Piscicolinae,Piscicolinae,NA,
Pista brevibranchiata,,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Terebelliformia,,,Terebellidae,Terebellinae,,Pista,brevibranchiata,,,,accepted,318286,Pista brevibranchiata,Pista brevibranchiata,NA,
Pista elongata,Moore,Basket-top Spaghetti Worm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Terebellida,Terebelliformia,,,Terebellidae,Terebellinae,,Pista,elongata,,,,accepted,338339,Pista elongata,Pista elongata,NA,
Placetron wosnessenskii,Schlafeew,Scaled Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Hapalogastrinae,,Placetron,wosnessenskii,,,,accepted,459657,Placetron wosnessenskii,Placetron wosnessenskii,NA,
Placiphorella rufa,Berry,Red Veiled Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Placiphorella,rufa,,,,accepted,547332,Placiphorella rufa,Placiphorella rufa,NA,
Placiphorella velata,"Carpenter MS, Dall",Veiled Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Placiphorella,velata,,,,accepted,55354,Placiphorella velata,Placiphorella velata,NA,
Platichthys stellatus,Pallas,Starry Flounder,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Pleuronectinae,,Platichthys,stellatus,,,,accepted,83170,Platichthys stellatus,Platichthys stellatus,NA,
Pleurobrachia bachei,Agassiz,Pacific Sea Gooseberry,Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,,Cydippidae,,,Pleurobrachia,bachei,,,,accepted,117705,Pleurobrachia bachei,Pleurobrachia bachei,NA,
Pleuronichthys coenosus,Girard,C-O Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Pleuronichthyinae,,Pleuronichthys,coenosus,,,,accepted,228393,Pleuronichthys coenosus,Pleuronichthys coenosus,NA,
Plocamionida lyoni,,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Hymedesmiidae,,,Plocamionida,lyoni,,,,accepted,256012,Plocamionida lyoni,Plocamionida lyoni,NA,
Plumularia setacea,L.,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,Plumularioidea,Plumulariidae,,,Plumularia,setacea,,,,accepted,209141,Plumularia setacea,Plumularia setacea,NA,
Pododesmus macrochisma,Deshayes,Green Falsejingle,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,,Anomioidea,Anomiidae,,,Pododesmus,macrochisma,,,,accepted,68652,Pododesmus macrochisma,Pododesmus macrochisma,NA,
Podothecus accipenserinus,Tilesius,Sturgeon Poacher,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Agonidae,Podothecinae,,Podothecus,accipenserinus,,,,accepted,228455,Podothecus accipenserinus,Podothecus accipenserinus,NA,
Polymastia pachymastia,de Laubenfels,Aggregated Nipple Sponge,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Polymastiida,,,,Polymastiidae,,,Polymastia,pachymastia,,,,accepted,117717,Polymastia pachymastia,Polymastia pachymastia,NA,
Polyorchis penicillatus,Eschscholtz,Red-eye Medusa,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Capitata,,,Corynidae,,,Polyorchis,penicillatus,,,,accepted,51640,Polyorchis penicillatus,Polyorchis penicillatus,NA,
Polyphemus pediculus,L.,,Animalia,Arthropoda,Crustacea,,Branchiopoda,Phyllopoda,Diplostraca,Onychopoda,,,,Polyphemidae,,,Polyphemus,pediculus,,,,accepted,483930,Polyphemus pediculus,Polyphemus pediculus,NA,
Poraniopsis inflata,Fisher,Northeastern Pacific Sea Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Poraniidae,,,Poraniopsis,inflata,,,,accepted,1064871,Poraniopsis inflata,Poraniopsis inflata,NA,
Porichthys notatus,Girard,Plainfin Midshipman,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Batrachoidiformes,,,,Batrachoididae,Porichthyinae,,Porichthys,notatus,,,,accepted,60021,Porichthys notatus,Porichthys notatus,NA,
Poroclinus rothrocki,,Whitebarred Prickleback,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Lumpenidae,,,Poroclinus,rothrocki,,,,accepted,228652,Poroclinus rothrocki,Poroclinus rothrocki,NA,
Potamopyrgus antipodarum,,New Zealand Mudsnail,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Truncatelloidea,Tateidae,,,Potamopyrgus,antipodarum,,,,accepted,129201,Potamopyrgus antipodarum,Potamopyrgus antipodarum,NA,
Primavelans insculpta,Hincks,northern fluted bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Schizoporelloidea,Pacificincolidae,,,Primavelans,insculpta,,,,accepted,429861,Primavelans insculpta,Primavelans insculpta,NA,
Protula pacifica,Pixell,,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Serpulidae,,,Protula,pacifica,,,,accepted,538108,Protula pacifica,Protula pacifica,NA,
Psettichthys melanostictus,Girard,Sand Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Pleuronectinae,,Psettichthys,melanostictus,,,,accepted,67991,Psettichthys melanostictus,Psettichthys melanostictus,NA,
Pseudarchaster alascensis,,Alaskan Scarlet Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Paxillosida,,,,Pseudarchasteridae,,,Pseudarchaster,alascensis,,,,accepted,1166154,Pseudarchaster alascensis,Pseudarchaster alascensis,NA,
Pseudarchaster pusillus,,,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Paxillosida,,,,Pseudarchasteridae,,,Pseudarchaster,pusillus,,,,accepted,1166157,Pseudarchaster pusillus,Pseudarchaster pusillus,NA,
Pseudochitinopoma occidentalis,Bush,Western Calcareous Tubeworm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Serpulidae,,,Pseudochitinopoma,occidentalis,,,,accepted,538107,Pseudochitinopoma occidentalis,Pseudochitinopoma occidentalis,NA,
Pseudorca crassidens,Owen,False Killer Whale,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Whippomorpha,Cetacea,Delphinoidea,Delphinidae,Globicephalinae,,Pseudorca,crassidens,,,,accepted,41539,Pseudorca crassidens,Pseudorca crassidens,NA,
Psolidium bidiscum,Lambert,Pale Creeping Pedal Sea Cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,,Psolidae,,,Psolidium,bidiscum,,,,accepted,873892,Psolidium bidiscum,Psolidium bidiscum,NA,
Psolus chitonoides,Clark,armored sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,,Psolidae,,,Psolus,chitonoides,,,,accepted,473064,Psolus chitonoides,Psolus chitonoides,NA,
Psychrolutes paradoxus,,Tadpole Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Psychrolutes,paradoxus,,,,accepted,154704,Psychrolutes paradoxus,Psychrolutes paradoxus,NA,
Psychrolutes sigalutes,,Soft Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Psychrolutes,sigalutes,,,,accepted,229295,Psychrolutes sigalutes,Psychrolutes sigalutes,NA,
Pteraster militaris,Müller,wrinkled star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,,Velatida,,,,Pterasteridae,,,Pteraster,militaris,,,,accepted,255713,Pteraster militaris,Pteraster militaris,NA,
Pteraster tesselatus,Ives,Slime Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,,Velatida,,,,Pterasteridae,,,Pteraster,tesselatus,,,,accepted,194701,Pteraster tesselatus,Pteraster tesselatus,NA,
Ptilichthys goodei,Bean,Quillfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Ptilichthyidae,,,Ptilichthys,goodei,,,,accepted,229394,Ptilichthys goodei,Ptilichthys goodei,NA,
Ptilosarcus gurneyi,Gray,Orange Sea Pen,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Scleralcyonacea,,,Pennatuloidea,Pennatulidae,,,Ptilosarcus,gurneyi,,,,accepted,448320,Ptilosarcus gurneyi,Ptilosarcus gurneyi,NA,
Ptychocheilus oregonensis,,Northern Pikeminnow,Animalia,Chordata,Vertebrata,,Actinopterygii,,Ostariophysi,Cypriniformes,Cyprinoidei,,,Leuciscidae,Laviniinae,,Ptychocheilus,oregonensis,,,,accepted,111224,Ptychocheilus oregonensis,Ptychocheilus oregonensis,NA,
Ptychogastria polaris,Allman,,Animalia,Cnidaria,,,Hydrozoa,Trachylinae,,Trachymedusae,,,,Ptychogastriidae,,,Ptychogastria,polaris,,,,accepted,1072700,Ptychogastria polaris,Ptychogastria polaris,NA,
Pugettia foliatus,Stimpson,NA,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,,Majoidea,Epialtidae,Epialtinae,,,,,,,unknown,0,,Pugettia foliata,NA,
Pugettia gracilis,Dana,Graceful Kelp Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,,Pugettia,gracilis,,,,accepted,130344,Pugettia gracilis,Pugettia gracilis,NA,
Pugettia producta,Randall,Northern Kelp Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,,Pugettia,producta,,,,accepted,49723,Pugettia producta,Pugettia producta,NA,
Puncturella cucullata,Gould,Hooded Puncturella,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,,Fissurelloidea,Fissurellidae,Zeidorinae,,Puncturella,cucullata,,,,accepted,904312,Puncturella cucullata,Puncturella cucullata,NA,
Pycnopodia helianthoides,Brandt,Sunflower Sea Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,,Asteriidae,Pycnopodiinae,,Pycnopodia,helianthoides,,,,accepted,47673,Pycnopodia helianthoides,Pycnopodia helianthoides,NA,
Pyura haustor,Stimpson,Wrinkled Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,,Pyuridae,,,Pyura,haustor,,,,accepted,333504,Pyura haustor,Pyura haustor,NA,
Pyura mirabilis,Drasche,,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,,Pyuridae,,,Pyura,mirabilis,,,,accepted,552416,Pyura mirabilis,Pyura mirabilis,NA,
Quasitetrastemma nigrifrons,Coe,NA,Animalia,Nemertera,,,Hoplonemertea,,,Monostilifera,,,,Amphiporidae,,,,,,,,unknown,0,,Quasitetrastemma nigrifrons,NA,
Radulinus asprellus,Gilbert,Slim Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Radulinus,asprellus,,,,accepted,229751,Radulinus asprellus,Radulinus asprellus,NA,
Radulinus boleoides,Gilbert in Jordan & Evermann,Darter Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Radulinus,boleoides,,,,accepted,229752,Radulinus boleoides,Radulinus boleoides,NA,
Rhabdocalyptus dawsoni,Lambe,Boot Sponge,Animalia,Porifera,,,Hexactinellida,Hexasterophora,,Lyssacinosida,,,,Rossellidae,,,Rhabdocalyptus,dawsoni,,,,accepted,751673,Rhabdocalyptus dawsoni,Rhabdocalyptus dawsoni,NA,
Rhabdus rectius,,,Animalia,Mollusca,,,Scaphopoda,,,Dentaliida,,,,Rhabdidae,,,Rhabdus,rectius,,,,accepted,957345,Rhabdus rectius,Rhabdus rectius,NA,
Rhacochilus vacca,Girard,Pile Surfperch,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Blenniiformes,,,,Embiotocidae,,,Phanerodon,vacca,,,,unaccepted,1316654,Phanerodon vacca,Phanerodon vacca,NA,
Rhamphocottus richardsonii,Günther,Grunt Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Rhamphocottidae,,,Rhamphocottus,richardsonii,,,,accepted,51881,Rhamphocottus richardsonii,Rhamphocottus richardsonii,NA,
Rhinogobiops nicholsii,Bean,Blackeye Goby,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Gobiiformes,Gobioidei,,,Gobiidae,Gobiinae,,Rhinogobiops,nicholsii,,,,accepted,132521,Rhinogobiops nicholsii,Rhinogobiops nicholsii,NA,
Rhinolithodes wosnessenskii,Brandt,Rhinoceros Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Rhinolithodes,wosnessenskii,,,,accepted,459660,Rhinolithodes wosnessenskii,Rhinolithodes wosnessenskii,NA,
Rhizocaulus verticillatus,L.,horsetail hydroid,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,,Campanulariidae,,,Rhizocaulus,verticillatus,,,,accepted,127158,Rhizocaulus verticillatus,Rhizocaulus verticillatus,NA,
Rhizorhagium roseum,Levinson,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,,Bougainvilliidae,,,Rhizorhagium,roseum,,,,accepted,547422,Rhizorhagium roseum,Rhizorhagium roseum,NA,
Rhynocrangon alata,Rathbun,Saddleback Shrimp,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Rhynocrangon,alata,,,,accepted,459662,Rhynocrangon alata,Rhynocrangon alata,NA,
Ronquilus jordani,Gilbert,Northern Ronquil,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Bathymasteridae,,,Ronquilus,jordani,,,,accepted,230312,Ronquilus jordani,Ronquilus jordani,NA,
Rossia pacifica,Berry,Stubby Bobtail,Animalia,Mollusca,,,Cephalopoda,Coleoidea,Decapodiformes,Sepiolida,,,Sepioloidea,Sepiolidae,Rossiinae,,Rossia,pacifica,,,,accepted,151358,Rossia pacifica,Rossia pacifica,NA,
Rostanga pulchra,MacFarland,Red Sponge Dorid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Doridoidea,Discodorididae,,,Rostanga,pulchra,,,,accepted,47473,Rostanga pulchra,Rostanga pulchra,NA,
Ruditapes philippinarum,A. Adams & Reeve,Japanese Littleneck,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Venerida,,,Veneroidea,Veneridae,Tapetinae,,Ruditapes,philippinarum,,,,unaccepted,343269,Ruditapes philippinarum,Ruditapes philippinarum,NA,
Ruscarius meanyi,,Puget Sound Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Ruscarius,meanyi,,,,accepted,230337,Ruscarius meanyi,Ruscarius meanyi,NA,
Sabellaria cementarium,Moore,Cemented Sandmason Tubeworm,Animalia,Annelida,,,Polychaeta,Sedentaria,,,,,,Sabellariidae,,,Neosabellaria,cementarium,,,,unaccepted,339237,Neosabellaria cementarium,Neosabellaria cementarium,NA,
Salvelinus confluentus,Suckley,Bull Trout,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Salvelinus,confluentus,,,,accepted,111978,Salvelinus confluentus,Salvelinus confluentus,NA,
Salvelinus fontinalis,,Brook Trout,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Salvelinus,fontinalis,,,,accepted,49596,Salvelinus fontinalis,Salvelinus fontinalis,NA,
Salvelinus malma,,Dolly Varden,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Salmoniformes,Salmonoidei,,,Salmonidae,Salmoninae,,Salvelinus,malma,,,,accepted,68077,Salvelinus malma,Salvelinus malma,NA,
Sarsia tubulosa,Sars,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Capitata,,,Corynidae,,,Sarsia,tubulosa,,,,accepted,448319,Sarsia tubulosa,Sarsia tubulosa,NA,
Saxidomus gigantea,Deshayes,Butter Clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Venerida,,,Veneroidea,Veneridae,Callocardiinae,,Saxidomus,gigantea,,,,accepted,130233,Saxidomus gigantea,Saxidomus gigantea,NA,
Scabrotrophon maltzani,Kobelt,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Ocenebrinae,,Scabrotrophon,maltzani,,,,accepted,500269,Scabrotrophon maltzani,Scabrotrophon maltzani,NA,
Scabrotrophon stuarti,E.A. Smith,Winged Trophon,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Muricoidea,Muricidae,Ocenebrinae,,Scabrotrophon,stuarti,,,,unaccepted,1270880,Scabrotrophon stuarti,Scabrotrophon stuarti,NA,
Schizobranchia insignis,Bush,Split-branch Feather Duster Worm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Schizobranchia,insignis,,,,accepted,339561,Schizobranchia insignis,Schizobranchia insignis,NA,
Schizoporella japonica,Ortmann,Orange Ripple Bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Schizoporelloidea,Schizoporellidae,,,Schizoporella,japonica,,,,accepted,519486,Schizoporella japonica,Schizoporella japonica,NA,
Schuchertinia milleri,Torrey,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,,Hydractiniidae,,,Schuchertinia,milleri,,,,accepted,854771,Schuchertinia milleri,Schuchertinia milleri,NA,
Scleroplax granulata,,Burrow Pea Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Pinnotheroidea,Pinnotheridae,Pinnixinae,,Scleroplax,granulata,,,,accepted,117670,Scleroplax granulata,Scleroplax granulata,NA,
Scoletoma zonata,,,Animalia,Annelida,,,Polychaeta,Errantia,,Eunicida,,,,Lumbrineridae,,,Scoletoma,zonata,,,,accepted,905634,Scoletoma zonata,Scoletoma zonata,NA,
Scoloplos armiger,,armored bristleworm,Animalia,Annelida,,,Polychaeta,Sedentaria,,,,,,Orbiniidae,Orbiniinae,,Scoloplos,armiger,,,,accepted,345092,Scoloplos armiger,Scoloplos armiger,NA,
Scorpaenichthys marmoratus,Ayres,Cabezon,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Jordaniidae,,,Scorpaenichthys,marmoratus,,,,accepted,47638,Scorpaenichthys marmoratus,Scorpaenichthys marmoratus,NA,
Scyra acutifrons,Dana,Sharpnose Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Scyra,acutifrons,,,,accepted,47712,Scyra acutifrons,Scyra acutifrons,NA,
Sebastes auriculatus,Girard,Brown Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,auriculatus,,,,accepted,117541,Sebastes auriculatus,Sebastes auriculatus,NA,
Sebastes babcocki,,Redbanded Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,babcocki,,,,accepted,50344,Sebastes babcocki,Sebastes babcocki,NA,
Sebastes brevispinus,Bean,NA,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Scorpaeniformes,,,,Sebastidae,Sebastolobinae,,,,,,,unknown,0,,Sebastes brevispinis,NA,
Sebastes caurinus,J. Richardson,Copper Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,caurinus,,,,accepted,68597,Sebastes caurinus,Sebastes caurinus,NA,
Sebastes diaconus,"Frable, Wagman, Frierson, Aguilar & Sidlauskas",Deacon Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,diaconus,,,,accepted,786409,Sebastes diaconus,Sebastes diaconus,NA,
Sebastes diploproa,C.H. Gilbert,Splitnose Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,diploproa,,,,accepted,64448,Sebastes diploproa,Sebastes diploproa,NA,
Sebastes elongatus,Ayres,Greenstriped Rockfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Scorpaenoidei,,,Scorpaenidae,Sebastinae,,Sebastes,elongatus,,,,accepted,230755,Sebastes elongatus,Sebastes elongatus,NA,
