"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:85","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-12-29,"2008","12","29","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:86","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-02,"2009","01","02","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","106","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:87","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-04,"2009","01","04","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:88","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-01-30,"2009","01","30","","Outer Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.01667","-123.57167","100","","","","","","61","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:91","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-02-14,"2009","02","14","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:93","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-02-14,"2009","02","14","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","75","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:95","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-07,"2009","03","07","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:96","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-07,"2009","03","07","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:97","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-19,"2009","03","19","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","58","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:98","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-20,"2009","03","20","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","68","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:99","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-03-20,"2009","03","20","","Dionisio Bay","","Galiano Island","British Columbia","Canada","CA","49.01333","-123.575","100","","","","","","56","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:100","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-04,"2009","04","04","","Outer Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.01667","-123.57167","100","","","","","","79","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:101","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-04,"2009","04","04","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:102","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-04-11,"2009","04","11","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","60","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:104","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-05-16,"2009","05","16","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:105","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-05-30,"2009","05","30","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:107","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-06-12,"2009","06","12","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","74","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:108","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-07-04,"2009","07","04","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","95","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:109","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-08-02,"2009","08","02","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","94","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:110","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-10-10,"2009","10","10","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","42","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:112","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-10-11,"2009","10","11","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","45","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:114","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-12-31,"2009","12","31","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","85","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:115","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2009-12-31,"2009","12","31","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:116","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-03-20,"2010","03","20","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","84","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:117","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-03-21,"2010","03","21","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","94","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:118","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-04-18,"2010","04","18","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:119","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-05-30,"2010","05","30","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:120","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-05-30,"2010","05","30","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","63","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:121","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-17,"2010","07","17","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:122","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-17,"2010","07","17","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:123","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-07-18,"2010","07","18","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","62","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:124","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-10-10,"2010","10","10","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","75","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:125","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-11-11,"2010","11","11","","Alcala Point Reefs","","Galiano Island","British Columbia","Canada","CA","49.005","-123.59","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:126","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-11-11,"2010","11","11","","Outer Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.01667","-123.57167","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:127","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2010-11-12,"2010","11","12","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","100","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:128","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-01-15,"2011","01","15","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:129","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-02-20,"2011","02","20","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","72","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:130","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-02-26,"2011","02","26","","wreck of the Point Grey","","Galiano Island","British Columbia","Canada","CA","49.01167","-123.59333","100","","","","","","47","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:131","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-04-23,"2011","04","23","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","82","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:132","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-05-14,"2011","05","14","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","75","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:133","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-07-31,"2011","07","31","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:134","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-07-31,"2011","07","31","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","80","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:135","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-09-07,"2011","09","07","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:136","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-11-18,"2011","11","18","","Virago Point","","Galiano Island","British Columbia","Canada","CA","49.00942","-123.58796","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:138","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2011-11-25,"2011","11","25","","Baines Point","","Galiano Island","British Columbia","Canada","CA","49.007465","-123.587784","100","","","","","","73","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:139","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-03-06,"2012","03","06","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","99","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:140","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-08-09,"2012","08","09","","Boscowitz Rock","","Galiano Island","British Columbia","Canada","CA","49.015","-123.58667","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:142","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-08-09,"2012","08","09","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:143","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-08-27,"2012","08","27","","Retreat Cove","","Galiano Island","British Columbia","Canada","CA","48.939813","-123.501514","100","","","","","","91","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:144","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-06,"2012","10","06","","Virago Channel","","Galiano Island","British Columbia","Canada","CA","49.010729","-123.586583","100","","","","","","41","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:145","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-06,"2012","10","06","","Spotlight Cove","","Galiano Island","British Columbia","Canada","CA","48.97983","-123.568823","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:146","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-09,"2012","10","09","","No Name Cove, west end","","Galiano Island","British Columbia","Canada","CA","48.921395","-123.458397","100","","","","","","91","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:147","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2012-10-09,"2012","10","09","","Spotlight Cove","","Galiano Island","British Columbia","Canada","CA","48.97983","-123.568823","100","","","","","","83","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:149","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-05-17,"2013","05","17","","Madrona Lodge","","Galiano Island","British Columbia","Canada","CA","48.92938","-123.47865","100","","","","","","89","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:150","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-10-10,"2013","10","10","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:151","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-10-10,"2013","10","10","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:152","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-10-20,"2013","10","20","","Retreat Cove South, island","","Galiano Island","British Columbia","Canada","CA","48.938826","-123.501192","100","","","","","","96","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:153","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-10-20,"2013","10","20","","Galiano Conservancy shore","","Galiano Island","British Columbia","Canada","CA","48.95115","-123.53298","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:154","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2013-10-23,"2013","10","23","","Retreat Cove South, island","","Galiano Island","British Columbia","Canada","CA","48.938826","-123.501192","100","","","","","","67","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:156","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2014-01-03,"2014","01","03","","Baines Point","","Galiano Island","British Columbia","Canada","CA","49.007465","-123.587784","100","","","","","","65","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:157","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2015-01-01,"2015","01","01","","Virago Point","","Galiano Island","British Columbia","Canada","CA","49.00942","-123.58796","100","","","","","","56","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:158","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2015-06-30,"2015","06","30","","Spanish Hills wall","","Galiano Island","British Columbia","Canada","CA","48.995018","-123.584696","100","","","","","","70","","present","","","","","unlisted","unlisted","","","","","","",""
"Ulva fenestrata","Postels & Ruprecht",152972,"Plantae","Chlorophyta","Ulvophyceae","Ulvales","","","","Ulvaceae","Ulva","","fenestrata","","species","PMLS","","PMLS2021:159","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2016-01-23,"2016","01","23","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","60","","present","","","","","unlisted","unlisted","","","","","","",""
