"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"797","sji","Poaceae","Festuca subulata","Festuca subulata","Uncommon but widespread in dry to rather moist coniferous woodlands.","","","","Festuca subulata"
"798","sji","Poaceae","Festuca subuliflora","Festuca subuliflora","Coniferous woodlands throughout; fairly common.","","","","Festuca subuliflora"
"799","sji","Poaceae","Festuca trachyphylla","Festuca trachyphylla","Zika dry gravel West Side Road, San Juan 2000.","","","","Festuca trachyphylla"
"800","sji","Poaceae","Festuca valesiaca","Festuca valesiaca","Widespread but thinly distributed; rocky benchland and dry meadows. Festuca ovina used to be interpreted very broadly in North America, including almost any fine-leaved fescue that lacked rhizomes. Consequently, much of the information reported for F. ovina, and many of the specimens identified as such, belong to other species.","","","","Festuca valesiaca"
"801","sji","Poaceae","Glyceria borealis","Glyceria borealis","Uncommon around margins of lakes; Orcas and San Juan Isllands. Occasional around farm ponds.","","","","Glyceria borealis"
"802","sji","Poaceae","Glyceria occidentalis","Glyceria × occidentalis","Low, wet situations and standing water; occasional. Cattle Point SA 1986, Baker Roche Harbour 1941.","","","","Glyceria × occidentalis"
"803","sji","Poaceae","Holcus lanatus","Holcus lanatus","Abundant weed of open waste areas and fields to less disturbed sites.","","","","Holcus lanatus"
"804","sji","Poaceae","Holcus mollis","Holcus mollis","SA Garden weed, Friday Harbour 1992, P Zika False Bay 2007.","","","","Holcus mollis"
"805","sji","Poaceae","Hordeum brachyantherum","Hordeum brachyantherum","Fairly common along salt marshes and sandy beaches.","","","","Hordeum brachyantherum"
"806","sji","Poaceae","Hordeum depressum","Hordeum depressum","Salt marshes and coastal bluffs exposed to salt spray; rare on San Juan. Cattle Point, False Bay. On Lomer & Penny's BC excluded list.","","","","Hordeum depressum"
"807","sji","Poaceae","Hordeum jubatum ssp. jubatum","Hordeum jubatum jubatum","Uncommon; mostly in satt marshes but sometimes at waste places.","","","","Hordeum jubatum jubatum"
"808","sji","Poaceae","Hordeum marinum","Hordeum marinum","Fields anf roadsides, sometimes saline sites;occasional. Reported as H. geniculatum","","","","Hordeum marinum"
"809","sji","Poaceae","Hordeum murinum ssp. leporinum","Hordeum murinum leporinum","Fairly common weed of vacant lots and roadsides. Sometimes in saline soil.","","","","Hordeum murinum leporinum"
"810","sji","Poaceae","Hordeum murinum ssp. murinum","Hordeum murinum murinum","see H. m. ssp leporinum","","","","Hordeum murinum murinum"
"811","sji","Poaceae","Koeleria macrantha","Koeleria macrantha","Found growing in open conditions wherever it's dry and windy in the growing season; usually in undisturbed situations; common.","","","","Koeleria macrantha"
"812","sji","Poaceae","Leersia oryzoides","Leersia oryzoides","Gage Moran Park, Orcas in standing water 1992.","","","","Leersia oryzoides"
"813","sji","Poaceae","Leymus mollis ssp. mollis","Leymus mollis mollis","Common sand binder along beaches. Reported as E. x vancouveriensis in A&S1993","","","","Leymus mollis mollis"
"814","sji","Poaceae","Leymus vancouverensis","Leymus × vancouverensis","Peck Cattle Point, San Juan 1923. Rare along coastal bluffs and sand dunes San Juan south shore.","","","","Leymus × vancouverensis"
"815","sji","Poaceae","Lolium multiflorum","Lolium multiflorum","Common weed.","","","","Lolium multiflorum"
"816","sji","Poaceae","Lolium perenne","Lolium perenne","Very common weed of fields and roadsides.","","","","Lolium perenne"
"817","sji","Poaceae","Melica smithii","Melica smithii","San Juan Islands National Historic Park, San Juan.. Kopper 1999.","","","","Melica smithii"
"818","sji","Poaceae","Melica subulata","Melica subulata","Typical of conifer woodlands; common.","","","","Melica subulata"
"819","sji","Poaceae","Panicum miliaceum ssp. ruderale","Panicum miliaceum ruderale","Zika Friday Harbour crack in sidewalk 1999.","","","","Panicum miliaceum ruderale"
"820","sji","Poaceae","Phalaris arundinacea","Phalaris arundinacea","Often dominant species of disturbed freshwater wetlands where it may cover extensive tracts; locally abundant. Also common in roadside ditches.","","","","Phalaris arundinacea"
"821","sji","Poaceae","Phleum pratense","Phleum pratense","Fairly common roadside and pasture grass.","","","","Phleum pratense"
"822","sji","Poaceae","Poa annua","Poa annua","Lawns, roadsides, old rotting docks; common.","","","","Poa annua"
"823","sji","Poaceae","Poa bulbosa","Poa bulbosa","Dry, gravelly disturbed sites; fairly common.","","","","Poa bulbosa"
"824","sji","Poaceae","Poa compressa","Poa compressa","Fairly common and widespread; light woods and meadows to the dryer, upper parts of salt marshes.","","","","Poa compressa"
"825","sji","Poaceae","Poa confinis","Poa confinis","Coastal marshes and dunes; locally common from Cattle Point north to Stuart and Sucia Islands. HJ Waldron Island Sept, 1983.","","","","Poa confinis"
"826","sji","Poaceae","Poa howellii","Poa howellii","Showing a propensity for steep banks in the shade of Douglas-fir; probably more widespread than records indicate.","","","","Poa howellii"
"827","sji","Poaceae","Poa infirma","Poa infirma","Zika Turtleback Preserve, Orcas 2021.","","","","Poa infirma"
"828","sji","Poaceae","Poa macrantha","Poa macrantha","Saline soils; rare, known only from literature records. Reported as Poa douglasii ssp macrantha.","","","","Poa macrantha"
"829","sji","Poaceae","Poa palustris","Poa palustris","Gage Friday Harbour, Peck Friday Harbour and Arglye District.","","","","Poa palustris"
"830","sji","Poaceae","Poa pratensis","Poa pratensis","Abundant in severaql habitats; meadows, open forest, waste areas.","","","","Poa pratensis"
"831","sji","Poaceae","Poa secunda ssp. secunda","Poa secunda secunda","Reported as scabrella for San Juans. Widespread on rocky benches throughout the archipelago; fairly common.","","","","Poa secunda secunda"
"832","sji","Poaceae","Poa trivialis","Poa trivialis","Fairly common, low, moist areas.","","","","Poa trivialis"
"833","sji","Poaceae","Polypogon monspeliensis","Polypogon monspeliensis","Moist, sandy areas adjacent to salt water, fairly common.","","","","Polypogon monspeliensis"
"834","sji","Poaceae","Puccinellia maritima","Puccinellia maritima","Occasional in salt marshes.","","","","Puccinellia maritima"
"835","sji","Poaceae","Puccinellia nutkaensis","Puccinellia nutkaensis","Rather rare; salt marshes. Also reported as P. lucida. E-Flora shows many collections for area.","","","","Puccinellia nutkaensis"
"836","sji","Poaceae","Puccinellia nuttalliana","Puccinellia nuttalliana","Rocky shores, salt marshes and brackish areas; common. Also reported as P. cusickii.","","","","Puccinellia nuttalliana"
"837","sji","Poaceae","Puccinellia pumila","Puccinellia pumila","Bluffs exposed to salt spray, salt marshes; rare on San Juan and Orcas.","","","","Puccinellia pumila"
"838","sji","Poaceae","Schedonorus arundinaceus","Lolium arundinaceum","Grassy meadow with rocky outcrops, roadsides . Orcas, Waldron and Lopez Islands.Locally common in Quercus, Sambucus, thickets.","","","","Lolium arundinaceum"
"839","sji","Poaceae","Schedonorus pratensis","Lolium pratense","Peck San Juan Island.","","","","Lolium pratense"
"840","sji","Poaceae","Secale cereale","Secale cereale","Introduced and occasionally escaping to roadsides and ditches.","","","","Secale cereale"
"841","sji","Poaceae","Setaria pumila","Setaria pumila","Occasional weed San Juan Island. Colected by Baker 1983. Reported as S. glauca","","","","Setaria pumila"
"842","sji","Poaceae","Setaria viridis","Setaria viridis","Gardens and roadsides; occasional.","","","","Setaria viridis"
"843","sji","Poaceae","Thinopyrum ponticum","Thinopyrum obtusiflorum","Dunwiddie and Zika gravel beach, Patos Island 2018.","","","","Thinopyrum obtusiflorum"
"844","sji","Poaceae","Torreyochloa pallida var. pauciflora","Torreyochloa pallida pauciflora","Standing water; around the periphery of ponds and lakes; fairly common.","","","","Torreyochloa pallida pauciflora"
"845","sji","Poaceae","Trisetum canescens","Trisetum canescens","Open transitional woodlands; common.","","","","Trisetum canescens"
"846","sji","Poaceae","Trisetum cernuum","Trisetum cernuum","Common in moist, coniferous woodlands.","","","","Trisetum cernuum"
"847","sji","Poaceae","Triticum aestivum","Triticum aestivum","Occasionally persisting in old fields and escaping to roadsides.","","","","Triticum aestivum"
"848","sji","Poaceae","Vulpia bromoides","Festuca bromoides","Widely distributed along rocky outcrips and roadsides; fairly common.","","","","Festuca bromoides"
"849","sji","Poaceae","Vulpia microstachys","Festuca microstachys","Weedy and common throughout.","","","","Festuca microstachys"
"850","sji","Poaceae","Vulpia myuros","Festuca myuros","Fairly common annual of dry, open areas.","","","","Festuca myuros"
"851","sji","Polemoniaceae","Collomia grandiflora","Collomia grandiflora","Dry, gravelly roadsides; rare; known from a single locality on northwest San Juan. Apparently eliminated by roadwork. iNaturalist report Olga Rd, Orcas 2020.","","","","Collomia grandiflora"
"852","sji","Polemoniaceae","Collomia heterophylla","Collomia heterophylla","Dry, open forest, margins, and cut-over land; widespread but scarce.","","","","Collomia heterophylla"
"853","sji","Polemoniaceae","Gilia capitata","Gilia capitata","Gravelly meadows and roadsides; rare; collected by Peck 1923 San Juan.","","","","Gilia capitata"
"854","sji","Polemoniaceae","Leptosiphon bicolor","Leptosiphon bicolor","Scrubby meadows to dry, open coniferous woods, occasional throughout.","","","","Leptosiphon bicolor"
"855","sji","Polemoniaceae","Leptosiphon minimus","Leptosiphon minimus","Orcas, San Juan Rapp, Atkinson, Gage. Locations witheld.","","","","Leptosiphon minimus"
"856","sji","Polemoniaceae","Microsteris gracilis","Microsteris gracilis","Meadows and open coniferous woods; known from summit area of Mt Constitution. Historical reports Sucia, Orcas and Yellow-Wasp group.","","","","Microsteris gracilis"
"857","sji","Polemoniaceae","Navarretia intertexta","Navarretia intertexta","Gravelly, open places, quarries; rare; San Juan and Lopez.","","","","Navarretia intertexta"
"858","sji","Polemoniaceae","Navarretia squarrosa","Navarretia squarrosa","Widespread and locally abundant; open and xeric sites especially on San Juan.","","","","Navarretia squarrosa"
"859","sji","Polemoniaceae","Polemonium pulcherrimum","Polemonium pulcherrimum","Steep rocky cliffs and talus on Mt Constitution, also at Iceberg Point, Lopez. Top of Mt Erie on Fidalgo.","","","","Polemonium pulcherrimum"
"860","sji","Polygonaceae","Fallopia bohemica","Reynoutria × bohemica","Zika Friday Harbour 2001, Atkinson Friday Harbour 2002.","","","","Reynoutria × bohemica"
"861","sji","Polygonaceae","Fallopia convolvulus","Fallopia convolvulus","Occasional in gardens.","","","","Fallopia convolvulus"
"862","sji","Polygonaceae","Fallopia japonica","Reynoutria japonica","Cultivated, also as an adventive, roadsides. Reported as P. cuspidatum","","","","Reynoutria japonica"
"863","sji","Polygonaceae","Fallopia sachalinensis","Reynoutria sachalinensis","Roadside, occasional.","","","","Reynoutria sachalinensis"
"864","sji","Polygonaceae","Persicaria amphibia","Persicaria amphibia","Common aquatic. Lakes and ponds. Locally frequent on Orcas and San Juan. Also reported in A&S1993 as Po. Coccineum","","","","Persicaria amphibia"
"865","sji","Polygonaceae","Persicaria hydropiper","Persicaria hydropiper","Boggy soils, often in thickets; local along lakes in the interior of San Juan.","","","","Persicaria hydropiper"
"866","sji","Polygonaceae","Persicaria lapathifolia","Persicaria lapathifolia","Gardens and cultivated soils; occasional.","","","","Persicaria lapathifolia"
"867","sji","Polygonaceae","Persicaria maculosa","Persicaria maculosa","Riparian, snady lake shores and gardens; weedy but occasional.","","","","Persicaria maculosa"
"868","sji","Polygonaceae","Polygonum aviculare","Polygonum aviculare","ssp depressum (Meisn.) Arcang. most common, other ssp less so. Reported as P. arenastrum Jord. ex Boreau.","","","","Polygonum aviculare"
"869","sji","Polygonaceae","Polygonum douglasii","Polygonum douglasii","Several San Juan and Lopez locations,some reported as var. spergulariforme. P. nutallii reported from Mt Constitution. check ids.","","","","Polygonum douglasii"
"870","sji","Polygonaceae","Polygonum erectum","Polygonum erectum","Dunwiddie & Zika Patos Island shoreline 2018.","","","","Polygonum erectum"
"871","sji","Polygonaceae","Polygonum fowleri","Polygonum fowleri","Strand, salt marshes, common throughout.","","","","Polygonum fowleri"
"872","sji","Polygonaceae","Polygonum nuttallii","Polygonum nuttallii","Rocky outcrops, Mt Constitution Henderson 1892. Kruckeberg SE tip of Cypress Island. Cypress not included in A&S San Juan Island area.","","","","Polygonum nuttallii"
"873","sji","Polygonaceae","Polygonum paronychia","Polygonum paronychia","Sand dunes. Once present at South Beach, San Juan and a few other southern islets - not recently reported.","","","","Polygonum paronychia"
"874","sji","Polygonaceae","Polygonum spergulariiforme","Polygonum spergulariiforme","Locally abundant, dry rock outcrops and meadows.","","","","Polygonum spergulariiforme"
"875","sji","Polygonaceae","Rumex acetosella","Rumex acetosella","Weedy sites to rocky outcrops. Abundant. A&S report Rumex tenuifolius (Wallr.) Á. Löve. Weedy meadows and waste places.","","","","Rumex acetosella"
"876","sji","Polygonaceae","Rumex conglomeratus","Rumex conglomeratus","Waste places, ditches. Occasional on larger islands.","","","","Rumex conglomeratus"
"877","sji","Polygonaceae","Rumex crispus","Rumex crispus","Common.","","","","Rumex crispus"
"878","sji","Polygonaceae","Rumex maritimus","Rumex maritimus","Brackish marshes, occsional on northern tier of the islands. HJ Waldron Island.1983. Walker Sucia 2018","","","","Rumex maritimus"
"879","sji","Polygonaceae","Rumex obtusifolius","Rumex obtusifolius","Ruderal sites throughout; very common.","","","","Rumex obtusifolius"
"880","sji","Polygonaceae","Rumex occidentalis","Rumex occidentalis","Saline or brackish soils. Widespread and common on San Juan.","","","","Rumex occidentalis"
"881","sji","Polygonaceae","Rumex salicifolius","Rumex salicifolius","Wet open sites to strand. Most San Juan records reported as R. transitorius","","","","Rumex salicifolius"
"882","sji","Polypodiaceae","Polypodium amorphum","Polypodium amorphum","Steep, mossy rock slopes Mt Constitution, fairly common. H&C2018 range mountain to subalpine.","","","","Polypodium amorphum"
"883","sji","Polypodiaceae","Polypodium glycyrrhiza","Polypodium glycyrrhiza","Common; mossy rock slopes to forest margins; generally not epiphytic on Acer macrophyllum in our area.","","","","Polypodium glycyrrhiza"
"884","sji","Polypodiaceae","Polypodium hesperium","Polypodium hesperium","Giblin Blind Island 2005, Grabel Lopez 1974, Gotschall Mt Constitution, Orcas 1971. Many additional collections for San Juans on CPNWH.","","","","Polypodium hesperium"
"885","sji","Portulacaceae","Portulaca oleracea","Portulaca oleracea","Renee Pear Point Rd, San Juan 2020 iNaturalist report.","","","","Portulaca oleracea"
"886","sji","Potamogetonaceae","Potamogeton alpinus","Potamogeton alpinus","Orcas, common in Cascade Lake, less so in others.","","","","Potamogeton alpinus"
"887","sji","Potamogetonaceae","Potamogeton amplifolius","Potamogeton amplifolius","Deep water of Cascade and Mountain Lakes, Orcas Island. Sportsman and Egg Lakes, San Juan Island.","","","","Potamogeton amplifolius"
"888","sji","Potamogetonaceae","Potamogeton berchtoldii","Potamogeton berchtoldii","Shallow farm ponds to deep lakes; common throughout.","","","","Potamogeton berchtoldii"
"889","sji","Potamogetonaceae","Potamogeton crispus","Potamogeton crispus","Established in Spenser Lake, Blakely.","","","","Potamogeton crispus"
"890","sji","Potamogetonaceae","Potamogeton epihydrus","Potamogeton epihydrus","Lakes on San Juan and Orcas; locally frequent but scarce overall.","","","","Potamogeton epihydrus"
"891","sji","Potamogetonaceae","Potamogeton foliosus","Potamogeton foliosus","Shallow ponds and lakes; fairly common.","","","","Potamogeton foliosus"
"892","sji","Potamogetonaceae","Potamogeton friesii","Potamogeton friesii","Shallow water in heavily vegetated lakes; Summit Lake, Orcas and Blakely Lakes.","","","","Potamogeton friesii"
"893","sji","Potamogetonaceae","Potamogeton gramineus","Potamogeton gramineus","Shallow to medium depth lakes; occasional, common on San Juan, most collections for Orcas, rare on othe islands. 1908 collection for Orcas at V.","","""Potamogeton gramineus - Note says native to Europe, which is true, but it is also a native to N.A. including BC"" FL","","Potamogeton gramineus"
"894","sji","Potamogetonaceae","Potamogeton illinoensis","Potamogeton illinoensis","Cascade Lake SA 1992, Zika 1999, 2016.","","","","Potamogeton illinoensis"
"895","sji","Potamogetonaceae","Potamogeton natans","Potamogeton natans","Farm ponds to larger lakes; common to abundant.","","","","Potamogeton natans"
"896","sji","Potamogetonaceae","Potamogeton obtusifolius","Potamogeton obtusifolius","Shallow water of lakes. Summit Lake, Orcas. Sportsman Lake on San Juan.","","","","Potamogeton obtusifolius"
"897","sji","Potamogetonaceae","Potamogeton praelongus","Potamogeton praelongus","Medium to deep water of lakes; widespread and common.","","","","Potamogeton praelongus"
"898","sji","Potamogetonaceae","Potamogeton pusillus","Potamogeton pusillus","Temporary ponds and shallow, muddy lakes; occasional, often growing with P. berchtoldii and P. foliosus.","","","","Potamogeton pusillus"
"899","sji","Potamogetonaceae","Potamogeton richardsonii","Potamogeton richardsonii","Occasional in lakes; chiefly Orcas and Blakely.","","","","Potamogeton richardsonii"
"900","sji","Potamogetonaceae","Potamogeton robbinsii","Potamogeton robbinsii","Deep lakes; rare on Orcas. Peck 1923 Sportsmans lake.","","","","Potamogeton robbinsii"
"901","sji","Potamogetonaceae","Potamogeton zosteriformis","Potamogeton zosteriformis","Lakes, often where fairly deep; common. Cascade Lake, Blakely Island.","","","","Potamogeton zosteriformis"
"902","sji","Potamogetonaceae","Stuckenia filiformis","Stuckenia filiformis","Shallow water. Zika Cascade Lake 1999. Zika near False Bay 2016. Atkinson Turn Pt Rd 1992.","","","","Stuckenia filiformis"
"903","sji","Potamogetonaceae","Stuckenia pectinata","Stuckenia pectinata","Atkinson Turn Point Rd, San Juan In shallow water, with Elodea densa and Utricularia vulgaris 1992. Cascade Lake Orcas Zika 1999.","","","","Stuckenia pectinata"
"904","sji","Primulaceae","Cyclamen hederifolium","Cyclamen hederifolium","Dunwiddie Lawson Rd, San Juan, iNaturalist report 2021. On Washington non-established list","","","","Cyclamen hederifolium"
"905","sji","Primulaceae","Dodecatheon hendersonii","Primula hendersonii","Moist upland meadows; locally common in mt Dallas-Cady region; occasional elsewhere on other islands.","","","","Primula hendersonii"
"906","sji","Primulaceae","Dodecatheon pulchellum var. macrocarpum","Primula pauciflora macrocarpa","Grassy meadows where moist in spring, often on coastal bluffs up to higher elevations on Mt Constittion.","","","","Primula pauciflora macrocarpa"
"907","sji","Primulaceae","Lysimachia arvensis","Lysimachia arvensis","Locally common at roadsides, San Juan.","","","","Lysimachia arvensis"
"908","sji","Primulaceae","Lysimachia europaea","Lysimachia europaea","Locally abundant, Beaverton Marsh, San Juan. Also at sphagnum bogs on Orcas","","","","Lysimachia europaea"
"909","sji","Primulaceae","Lysimachia latifolia","Lysimachia latifolia","Abundant throughout in shady woods.","","","","Lysimachia latifolia"
"910","sji","Primulaceae","Lysimachia maritima","Lysimachia maritima","Occasional in salt marshes; east shore of Lopez.","","","","Lysimachia maritima"
"911","sji","Primulaceae","Lysimachia nummularia","Lysimachia nummularia","West Sound, Orcas Island; West Sound and deli, near confluence of Crow Valley and Deer Harbor roads. Moist, beauty-bark laden rock garden; with various ornamentals, arising along edges and below heather and other species. Annual garden weeds with yellow flowers, infrequent. Atkinson 1992. Not considered established.","","","","Lysimachia nummularia"
"912","sji","Primulaceae","Lysimachia thyrsiflora","Lysimachia thyrsiflora","Shallow water of lakes and swamps; rare on San Juan and Orcas.","","","","Lysimachia thyrsiflora"
"913","sji","Pteridaceae","Adiantum aleuticum","Adiantum aleuticum","Locally common shady stream valleys and waterfalls. Mt. Constitution and vicinity; scarce elsewhere.","","","","Adiantum aleuticum"
"914","sji","Pteridaceae","Aspidotis densa","Aspidotis densa","Locally abundant, open meadows, Mt. Constitution. Cypress and Fidago Islands.","","","","Aspidotis densa"
"915","sji","Pteridaceae","Cryptogramma acrostichoides","Cryptogramma acrostichoides","Locally common, open rocky meadows, Mt. Constitution.Scarce elesewhere..","","","","Cryptogramma acrostichoides"
"916","sji","Pteridaceae","Pentagramma triangularis","Pentagramma triangularis","Shaded to fairly exposed rock crevices; scattered but fairly common throughout.","","","","Pentagramma triangularis"
"917","sji","Ranunculaceae","Anemone lyallii","Anemonoides grayi","Damp stream valleys and moist woods; Orcas, San Juan and several others.","","","","Anemonoides grayi"
"918","sji","Ranunculaceae","Aquilegia formosa","Aquilegia formosa","Shaded, rocky, seepy sites; mostly on Mt Constitution but also on San Juan and others.","","","","Aquilegia formosa"
"919","sji","Ranunculaceae","Aquilegia vulgaris","Aquilegia vulgaris","Cultivated and escaping to roadsides. Lopez, Orcas, San Juan.","","","","Aquilegia vulgaris"
"920","sji","Ranunculaceae","Clematis ligusticifolia","Clematis ligusticifolia","Slater Roche Harbour, San Juan 1972.","","","","Clematis ligusticifolia"
"921","sji","Ranunculaceae","Clematis vitalba","Clematis vitalba","Introduced, adventive and thicket forming in places on San Juan; also in East Sound and spreading.","","","","Clematis vitalba"
"922","sji","Ranunculaceae","Delphinium menziesii","Delphinium menziesii","Fairly common throughout. Collections of D. nuttallianum Slater Rosario, Orcas and D. nuttallii Martin Sucia 1961 and Dunkle Friday Harbour 1919 should be rechecked.","","","","Delphinium menziesii"
"923","sji","Ranunculaceae","Halerpestes cymbalaria","Halerpestes cymbalaria","Brackish marshes and saline soils. Known from historical collections Friday Harbour 1909, Cattle Point 1923.","","","","Halerpestes cymbalaria"
"924","sji","Ranunculaceae","Helleborus foetidus","Helleborus foetidus","H&C2018 lists as uncommon garden escape on San Juan. Zika collections Cascade Lake (Steep slope at southeast end of Cascade Lake, shaded, near footpath along lakeshore. About 50 plants naturalized.) and False Bay (Naturalized perennial at this site for more than 20 years) 2000-2018.","","","","Helleborus foetidus"
"925","sji","Ranunculaceae","Myosurus minimus","Myosurus minimus","Vernal pools and moist depressions in rocky benchlands and meadows.","","","","Myosurus minimus"
"926","sji",NA,"Ranunculus × heimburgerae","Ranunculus × heimburgerae","Several collections South shore of Lopez. Zika Eagle Point, San Juan.","not in FPNW2","","",NA
"927","sji","Ranunculaceae","Ranunculus acris","Ranunculus acris","Damp, heavily grazed pastureland and ditches; increasing and abundant in a few places.","","","","Ranunculus acris"
"928","sji","Ranunculaceae","Ranunculus aquatilis","Ranunculus aquatilis","Widespread, lakes and ponds Orcas and San Juan.","","","","Ranunculus aquatilis"
"929","sji","Ranunculaceae","Ranunculus californicus","Ranunculus californicus","Locally abundant; meadows from southern Lopez and nearby islets. Westward along southern shore of San Juan to Mt Dallas-Mt Young. Zika Yellow Island 2021.","","","","Ranunculus californicus"
"930","sji","Ranunculaceae","Ranunculus flammula","Ranunculus flammula","Common throughout.","","","","Ranunculus flammula"
"931","sji","Ranunculaceae","Ranunculus macounii","Ranunculus macounii","Thickets along lakes or ponds, growing in muck, Lakedale area, San Juan and Richardson, Lopez. Collected by Roush San Juan 1919, Peck San Juan 1923.","","","","Ranunculus macounii"
"932","sji","Ranunculaceae","Ranunculus occidentalis var. occidentalis","Ranunculus occidentalis occidentalis","Meadows, Cattle Point to Mt Dallas, San Juan. Iceberg Piont tio Davis Head, Lopez.","","","","Ranunculus occidentalis occidentalis"
"933","sji","Ranunculaceae","Ranunculus repens","Ranunculus repens","Common in ruderal sites.","","","","Ranunculus repens"
"934","sji","Ranunculaceae","Ranunculus sardous","Ranunculus sardous","Atkinson Lopez Village 1986. Moist, grassy, open places and ditches near grocery store/lumber yard, with Bromus carinatus and Juncus effusus.","","","","Ranunculus sardous"
"935","sji","Ranunculaceae","Ranunculus sceleratus","Ranunculus sceleratus","Salt or brackish marshes;. Known from Richardson, Blakely, Lopez, Stuart and Sucia.","","","","Ranunculus sceleratus"
"936","sji","Ranunculaceae","Ranunculus uncinatus","Ranunculus uncinatus","Damp woods, sometimes wooded swamps; common throughout.","","","","Ranunculus uncinatus"
"937","sji","Rhamnaceae","Frangula purshiana","Frangula purshiana","Forest understory and margins, San Juan and Orcas.","","","","Frangula purshiana"
"938","sji","Rosaceae","Amelanchier alnifolia","Amelanchier alnifolia semiintegrifolia","Open transitional to dry coniferous forest and edge, hedgerows and rocky slopes; fairly common.","","","","Amelanchier alnifolia semiintegrifolia"
"939","sji","Rosaceae","Aphanes arvensis","Alchemilla arvensis","Orcas, San Juan and small islands around Stuart and Spieden.","","","","Alchemilla arvensis"
"940","sji","Rosaceae","Aphanes australis","Alchemilla australis","Steep, cliff areas with many rock ledges, cracks and beaches. Common in crevices on bedrock. Lopez, San Juan, Blakely, Orcas, Shaw.","","","","Alchemilla australis"
"941","sji","Rosaceae","Aphanes occidentalis","Alchemilla arvensis","Meadows, gravelly roadsides and vernal pools; common.","","","","Alchemilla arvensis"
"942","sji","Rosaceae","Comarum palustre","Comarum palustre","Riparian to aquatic in shallow ponds and lakes; fairly common.","","","","Comarum palustre"
"943","sji",NA,"Cotoneaster spp.","Cotoneaster","C. dielsiana, franchetii, horizontalis, lacteus, lesliei, rehderi, simonsii, sternianus reported.","","","",NA
"944","sji","Rosaceae","Crataegus douglasii","Crataegus douglasii","Dry forest edge, occasional. C. suksdorfii (sarg. Kruschke = C.d. var.s. escaped and well established on San Juan.","","","","Crataegus douglasii"
"945","sji","Rosaceae","Crataegus gaylussacia","Crataegus gaylussacia","Zika near Andrews Bay, San Juan 2000. Also Beaverton Valley Rd and Friday Harbour 2001. Zika Crataegus monogyna Jacq. × Crataegus gaylussacia A. Heller False Bay Rd, San Juan 2013.","","","","Crataegus gaylussacia"
"946","sji","Rosaceae","Crataegus laevigata","Crataegus laevigata","Introoduced 1920s and well established Crane Island. Zika 2003.","","","","Crataegus laevigata"
"947","sji","Rosaceae","Crataegus monogyna","Crataegus monogyna","Cultivated and widely escaped.","","","","Crataegus monogyna"
"948","sji","Rosaceae","Fragaria chiloensis","Fragaria chiloensis","Strand, southern edge of archepeligo, hybridizing with F. virginiana = F. x-ananassa","","","","Fragaria chiloensis"
"949","sji","Rosaceae","Fragaria vesca ssp. californica","Fragaria vesca californica","Fairly common to locally abundant; dry edges of woods, thickets, scrub. Vars. Crinita unknown and bracteata (A. Heller) Staudt reported.","","","","Fragaria vesca californica"
"950","sji","Rosaceae","Fragaria virginiana ssp. glauca","Fragaria virginiana glauca","Fairly common in semi-open places to woods throughout. All reports on eFloraBC F.v. platypetala.","","","","Fragaria virginiana glauca"
"951","sji","Rosaceae","Geum macrophyllum","Geum macrophyllum","Typical of moist, mixed woodlands and stream valleys; common.","","","","Geum macrophyllum"
"952","sji","Rosaceae","Holodiscus discolor var. discolor","Holodiscus discolor discolor","Abundant.","","","","Holodiscus discolor discolor"
"953","sji","Rosaceae","Luetkea pectinata","Luetkea pectinata","Kibbe Mt Constitution, Orcas 1908.","","","","Luetkea pectinata"
"954","sji","Rosaceae","Malus dawsoniana","Malus × dawsoniana","Zika Sucia Island 2021.","","","","Malus × dawsoniana"
"955","sji","Rosaceae","Malus fusca","Malus fusca","Widespread swampy places , open meadows.","","","","Malus fusca"
"956","sji","Rosaceae","Malus pumila","Malus domestica","Occasional seedling roadside and farm fields. Collections Battleship Island, Yellow Island.","","","","Malus domestica"
"957","sji","Rosaceae","Oemleria cerasiformis","Oemleria cerasiformis","Damp Alder and mixed woods; rare, mostly on San Juan.","","","","Oemleria cerasiformis"
"958","sji","Rosaceae","Physocarpus capitatus","Physocarpus capitatus","Rare; localized at the north end of Cascade Lake,Orcas, near shore.","","","","Physocarpus capitatus"
"959","sji","Rosaceae","Potentilla anserina ssp. pacifica","Argentina pacifica","Collections Sucia, Orcas and San Juan. Wet meadows, salt marshes. Not included in A&S1993","","","","Argentina pacifica"
"960","sji","Rosaceae","Potentilla gracilis var. gracilis","Potentilla gracilis gracilis","Moist meadows; rare; known from historic records on San Juan.","","","","Potentilla gracilis gracilis"
"961","sji","Rosaceae","Potentilla recta","Potentilla recta","Karimi Vendovi Island 2011. Adventive of pastures, ballfields and other distured, open places on San Juan.","","","","Potentilla recta"
"962","sji","Rosaceae","Poteridium annuum","Sanguisorba annua","S. minor = Poterium sanguisorba L. reported for area.; dry sandy or rocky soil.","","","","Sanguisorba annua"
"963","sji","Rosaceae","Poterium sanguisorba","Sanguisorba minor","Rarely adventive on dry sandy or rocky soil.","","","","Sanguisorba minor"
"964","sji","Rosaceae","Prunus avium","Prunus avium","Occasional seedlings Lopez, San Juan McConnell, Orcas.","","","","Prunus avium"
