"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"570","ssi","Poaceae","Cynosurus echinatus","Cynosurus echinatus","Roadside and waste ground. Spreading into grassy bluffs.","","","","Cynosurus echinatus"
"571","ssi","Poaceae","Dactylis glomerata","Dactylis glomerata","Farm fields, roadsides and grassy bluffs.","","","","Dactylis glomerata"
"572","ssi","Poaceae","Danthonia californica","Danthonia californica","Grassy ridges and bluffs.","","","","Danthonia californica"
"573","ssi","Poaceae","Danthonia intermedia","Danthonia intermedia","Reginald Hill, Saltspring Island. Saltspring HRL location verified HJ","","","","Danthonia intermedia"
"574","ssi","Poaceae","Deschampsia danthonioides","Deschampsia danthonioides","Calder & MacKay Isabella Point 1961","","","","Deschampsia danthonioides"
"575","ssi","Poaceae","Deschampsia elongata","Deschampsia elongata","Roadside, disturbed and waste ground.","","","","Deschampsia elongata"
"576","ssi","Poaceae","Dichanthelium oligosanthes ssp. scribnerianum","Dichanthelium scribnerianum","HJ Reginald Hill 2003.","","","","Dichanthelium scribnerianum"
"577","ssi","Poaceae","Distichlis spicata","Distichlis spicata","Shoreline and strand.","","","","Distichlis spicata"
"578","ssi","Poaceae","Echinochloa crus-galli","Echinochloa crus-galli","Boat ramp Blackburn Lake HJ 2000.","","","","Echinochloa crus-galli"
"579","ssi","Poaceae","Elymus glaucus","Elymus glaucus","Open woods and dry hillside throughout.","","","","Elymus glaucus"
"580","ssi","Poaceae","Elymus repens","Elymus repens","Fields and waste places.","","","","Elymus repens"
"581","ssi","Poaceae","Festuca occidentalis","Festuca occidentalis","Shady, moss-floored forest, common.","","","","Festuca occidentalis"
"582","ssi","Poaceae","Festuca roemeri","Festuca roemeri","Grassy bluffs.","","","","Festuca roemeri"
"583","ssi","Poaceae","Festuca rubra","Festuca rubra","Grassy bluffs and hillsides throughout.","","","","Festuca rubra"
"584","ssi","Poaceae","Festuca subulata","Festuca subulata","Moist, shady forest throughout.","","","","Festuca subulata"
"585","ssi","Poaceae","Festuca subuliflora","Festuca subuliflora","Dry Douglas Fir forest throughout.","","","","Festuca subuliflora"
"586","ssi","Poaceae","Glyceria borealis","Glyceria borealis","Weston Lake HJ","","","","Glyceria borealis"
"587","ssi","Poaceae","Glyceria elata","Glyceria elata","RDB Mt Maxwell 1970, Darbyshire Musgrave Rd 1988, HJ Mt Tuam 1979, 2002","","","","Glyceria elata"
"588","ssi","Poaceae","Glyceria grandis","Glyceria grandis","ICS Duck Creek 1975","","","","Glyceria grandis"
"589","ssi","Poaceae","Glyceria leptostachya","Glyceria leptostachya","GD Duck Creek , F Lomer pond on Sunset Drive 2010.","","","","Glyceria leptostachya"
"590","ssi","Poaceae","Glyceria striata","Glyceria striata","RDB Mt Maxwell. Darbyshire 1988 Musgrave Rd. TRA 1957 Cranberry Bog and Beaver Pt Community Hall. HJ Roberts Lake 1981","","","","Glyceria striata"
"591","ssi","Poaceae","Holcus lanatus","Holcus lanatus","Meadows, Farm fields disturbed groun throughout","","","","Holcus lanatus"
"592","ssi","Poaceae","Hordeum brachyantherum","Hordeum brachyantherum","Wet meadows and salt marshes. TRA Burgoyne Bay, Southey Point, Brackman Island, Beaver Point.","","","","Hordeum brachyantherum"
"593","ssi","Poaceae","Hordeum jubatum ssp. jubatum","Hordeum jubatum jubatum","Booth Canal HJ, Fulford TRA.","","","","Hordeum jubatum jubatum"
"594","ssi","Poaceae","Hordeum murinum ssp. leporinum","Hordeum murinum leporinum","see H. m. ssp. Leporinum","","","","Hordeum murinum leporinum"
"595","ssi","Poaceae","Hordeum murinum ssp. murinum","Hordeum murinum murinum","Roadsides and waste ground throughout,","","","","Hordeum murinum murinum"
"596","ssi","Poaceae","Koeleria macrantha","Koeleria macrantha","Grassy bluffs and ledges.","","","","Koeleria macrantha"
"597","ssi","Poaceae","Leymus mollis ssp. mollis","Leymus mollis mollis","Rocky shorelines.","","","","Leymus mollis mollis"
"598","ssi","Poaceae","Lolium multiflorum","Lolium multiflorum","Roadside, farm fields, meadows and disturbed ground.","","","","Lolium multiflorum"
"599","ssi","Poaceae","Lolium perenne","Lolium perenne","Roadside, farm fields, meadows and disturbed ground.","","","","Lolium perenne"
"600","ssi","Poaceae","Melica harfordii","Melica harfordii","Dry Fir-Arbutus forest.","","","","Melica harfordii"
"601","ssi","Poaceae","Melica subulata","Melica subulata","Shady to open coniferous forest, trails;","","","","Melica subulata"
"602","ssi","Poaceae","Panicum miliaceum ssp. ruderale","Panicum miliaceum ruderale","HLR Channel Ridge 2004.","","","","Panicum miliaceum ruderale"
"603","ssi","Poaceae","Phalaris arundinacea","Phalaris arundinacea","Wet meadows, ponds and lake margins.","","","","Phalaris arundinacea"
"604","ssi","Poaceae","Phleum pratense","Phleum pratense","Meadows, roadsides and farm fields.","","","","Phleum pratense"
"605","ssi","Poaceae","Poa annua","Poa annua","Disturbed and waste ground throughout.","","","","Poa annua"
"606","ssi","Poaceae","Poa bulbosa","Poa bulbosa","Roaddsides, waste ground throughout.","","","","Poa bulbosa"
"607","ssi","Poaceae","Poa compressa","Poa compressa","Roadside and waste ground throughout.","","","","Poa compressa"
"608","ssi","Poaceae","Poa howellii","Poa howellii","Shady forest roadsides, logging roads.","","","","Poa howellii"
"609","ssi","Poaceae","Poa pratensis","Poa pratensis","Lawn, roadside, fields, grassy bluffs.","","","","Poa pratensis"
"610","ssi","Poaceae","Poa secunda ssp. secunda","Poa secunda secunda","Grassy bluffs, seaside cliffs; Recheck vouchers at V","","","","Poa secunda secunda"
"611","ssi","Poaceae","Poa trivialis","Poa trivialis","Alder bottoms and moist shady sites.","","","","Poa trivialis"
"612","ssi","Poaceae","Puccinellia distans","Puccinellia distans","TRA collection Booth Canal re-identified as P. nuttalliana","","","","Puccinellia distans"
"613","ssi","Poaceae","Puccinellia nutkaensis","Puccinellia nutkaensis","TRA Beaver Point. ICS Harkema Farm at salt springs 1977.","","","","Puccinellia nutkaensis"
"614","ssi","Poaceae","Puccinellia nuttalliana","Puccinellia nuttalliana","Salt marshes and mud flats.","","","","Puccinellia nuttalliana"
"615","ssi","Poaceae","Puccinellia pumila","Puccinellia pumila","HJ Booth Canal. HJ Fulford 1979. ICS Fulford 1977.","","","","Puccinellia pumila"
"616","ssi","Poaceae","Schedonorus arundinaceus","Lolium arundinaceum","Farm fields, meadows and roadsides.","","","","Lolium arundinaceum"
"617","ssi","Poaceae","Secale cereale","Secale cereale","Introduced by Highways for road cut stabilization.","","","","Secale cereale"
"618","ssi","Poaceae","Torreyochloa pallida var. pauciflora","Torreyochloa pallida pauciflora","Standing water, ponds, wetlands.","","","","Torreyochloa pallida pauciflora"
"619","ssi","Poaceae","Trisetum canescens","Trisetum canescens","Open Fir forest throughout.","","","","Trisetum canescens"
"620","ssi","Poaceae","Trisetum cernuum","Trisetum cernuum","Alder woodlands, Fir-sword fern forest.","","","","Trisetum cernuum"
"621","ssi","Poaceae","Vulpia bromoides","Festuca bromoides","Dry meadow, disturbed ground and roadsides","","","","Festuca bromoides"
"622","ssi","Poaceae","Vulpia microstachys","Festuca microstachys","Roadsides and disturbed areas.","","","","Festuca microstachys"
"623","ssi","Poaceae","Vulpia myuros","Festuca myuros","Dry, rocky bluffs, roadsides and disturbed area.","","","","Festuca myuros"
"624","ssi","Polemoniaceae","Collomia grandiflora","Collomia grandiflora","TRA Beaver Point 1957. ICS Blackburn Lake; Fulford: area of lake; Ganges Road 1979.","","","","Collomia grandiflora"
"625","ssi","Polemoniaceae","Collomia heterophylla","Collomia heterophylla","Open ground, dirt roads.","","","","Collomia heterophylla"
"626","ssi","Polemoniaceae","Leptosiphon bicolor","Leptosiphon bicolor","Open grassy bluffs and ridges.","","","","Leptosiphon bicolor"
"627","ssi","Polemoniaceae","Leptosiphon minimus","Leptosiphon minimus","FL,GD,JP Mt Maxwell 2002.","","","","Leptosiphon minimus"
"628","ssi","Polemoniaceae","Microsteris gracilis","Microsteris gracilis","Open bluffs, grassy roadsides, dirt roads.","","","","Microsteris gracilis"
"629","ssi","Polemoniaceae","Navarretia squarrosa","Navarretia squarrosa","Open ground, fields, and roadsides.","","","","Navarretia squarrosa"
"630","ssi","Polygonaceae","Fallopia convolvulus","Fallopia convolvulus","Gardens, waste ground, disturbed ground.","","","","Fallopia convolvulus"
"631","ssi","Polygonaceae","Fallopia japonica","Reynoutria japonica","Thompson downtown Fulford 2020. iNaturalist report.","","","","Reynoutria japonica"
"632","ssi","Polygonaceae","Persicaria amphibia","Persicaria amphibia","Ponds, wetlands, lake edges.","","","","Persicaria amphibia"
"633","ssi","Polygonaceae","Persicaria lapathifolia","Persicaria lapathifolia","Disturbed ground, gardens.","","","","Persicaria lapathifolia"
"634","ssi","Polygonaceae","Persicaria maculosa","Persicaria maculosa","Disturbed ground, gardens, wet meadows.","","","","Persicaria maculosa"
"635","ssi","Polygonaceae","Polygonum aviculare","Polygonum aviculare","Open, waste places, hard-packed soil and disturbed cultivated land; a common and aggressive weed throughout;","","","","Polygonum aviculare"
"636","ssi","Polygonaceae","Polygonum douglasii","Polygonum douglasii","ICS report from Isabella Point. Check.","","","","Polygonum douglasii"
"637","ssi","Polygonaceae","Polygonum fowleri","Polygonum fowleri","Beaches, salt marsh edges.","","","","Polygonum fowleri"
"638","ssi","Polygonaceae","Polygonum spergulariiforme","Polygonum spergulariiforme","Bluffs, grassy rocky south facing slopes.","","","","Polygonum spergulariiforme"
"639","ssi","Polygonaceae","Rumex acetosella","Rumex acetosella","Grassy bluffs, roadside, cultivated and disturbed ground.","","","","Rumex acetosella"
"640","ssi","Polygonaceae","Rumex conglomeratus","Rumex conglomeratus","Disturbed ground, wetlands.","","","","Rumex conglomeratus"
"641","ssi","Polygonaceae","Rumex crispus","Rumex crispus","Gardens, cultivated ground.","","","","Rumex crispus"
"642","ssi","Polygonaceae","Rumex obtusifolius","Rumex obtusifolius","Roadside, wet wasteland, gardens.","","","","Rumex obtusifolius"
"643","ssi","Polygonaceae","Rumex occidentalis","Rumex occidentalis","Southy Point HJ. TRA Ganges 1956.","","","","Rumex occidentalis"
"644","ssi","Polygonaceae","Rumex salicifolius","Rumex salicifolius","Beaches, driftwood.","","","","Rumex salicifolius"
"645","ssi","Polypodiaceae","Polypodium glycyrrhiza","Polypodium glycyrrhiza","Shaded north slopes, mossy rocks, tree trunks; common throughout.","","","","Polypodium glycyrrhiza"
"646","ssi","Potamogetonaceae","Potamogeton amplifolius","Potamogeton amplifolius","Cushon Lake.","","","","Potamogeton amplifolius"
"647","ssi","Potamogetonaceae","Potamogeton berchtoldii","Potamogeton berchtoldii","Bullock L., Weston L.","","","","Potamogeton berchtoldii"
"648","ssi","Potamogetonaceae","Potamogeton crispus","Potamogeton crispus","Shallow shore line, St. Mary's Lake.","","","","Potamogeton crispus"
"649","ssi","Potamogetonaceae","Potamogeton epihydrus","Potamogeton epihydrus","Shallow shoreline, Maxwell Lake.","","","","Potamogeton epihydrus"
"650","ssi","Potamogetonaceae","Potamogeton foliosus","Potamogeton foliosus","50 cm deep standing water Bullocks Lake","","","","Potamogeton foliosus"
"651","ssi","Potamogetonaceae","Potamogeton gramineus","Potamogeton gramineus","St. Mary's Lake.","","""Potamogeton gramineus - Note says native to Europe, which is true, but it is also a native to N.A. including BC"" FL","","Potamogeton gramineus"
"652","ssi","Potamogetonaceae","Potamogeton natans","Potamogeton natans","Shallow standing waters and lakes throughout.","","","","Potamogeton natans"
"653","ssi","Potamogetonaceae","Potamogeton obtusifolius","Potamogeton obtusifolius","Shoreline Maxwell Lake, St. Mary's Lake, Cusheon Lake.","","","","Potamogeton obtusifolius"
"654","ssi","Potamogetonaceae","Potamogeton pusillus","Potamogeton pusillus","PDW Weston Lake, St Mary Lake 1976.","","","","Potamogeton pusillus"
"655","ssi","Potamogetonaceae","Potamogeton robbinsii","Potamogeton robbinsii","Lakes including Weston, Ford, Cusheon and Roberts Lakes. Zika 2016 Blackburn Lake.","","","","Potamogeton robbinsii"
"656","ssi","Primulaceae","Dodecatheon hendersonii","Primula hendersonii","TRA Fulford, HJ Mt Tuam, Mt Maxwell.","","","","Primula hendersonii"
"657","ssi","Primulaceae","Dodecatheon pulchellum var. macrocarpum","Primula pauciflora macrocarpa","TRA Fernwood 1958, RDB Mt Belcher 1971, Hardy Chain Islands 1949,","","","","Primula pauciflora macrocarpa"
"658","ssi","Primulaceae","Hottonia palustris","Hottonia palustris","Yearsley pond near Cusheon Lake 2005. Thompson iNaturalist observation 2018 suggests that it is naturalizing. On Lomer & Penny's BC excluded list.","","","","Hottonia palustris"
"659","ssi","Primulaceae","Lysimachia arvensis","Lysimachia arvensis","Disturbed ground, often where water pools.","","","","Lysimachia arvensis"
"660","ssi","Primulaceae","Lysimachia europaea","Lysimachia europaea","HJ Mt Bruce bogs","","","","Lysimachia europaea"
"661","ssi","Primulaceae","Lysimachia latifolia","Lysimachia latifolia","Shady, open upland forest.","","","","Lysimachia latifolia"
"662","ssi","Primulaceae","Lysimachia maritima","Lysimachia maritima","Booth Canal HJ 1979, TRA date?","","","","Lysimachia maritima"
"663","ssi","Primulaceae","Lysimachia minima","Lysimachia minima","FL Ruckle Park Light path, rocky headland through Douglas-fir and Garry oak with Montia fontana, Veronica peregrina, Plagiobothrys scouleri ; in bare dark muck where water collects 2002","","","","Lysimachia minima"
"664","ssi","Primulaceae","Lysimachia thyrsiflora","Lysimachia thyrsiflora","St Mary's Lake TRA","","","","Lysimachia thyrsiflora"
"665","ssi","Pteridaceae","Adiantum aleuticum","Adiantum aleuticum","Shady stream valleys and waterfalls.","","","","Adiantum aleuticum"
"666","ssi","Pteridaceae","Aspidotis densa","Aspidotis densa","HJ Mt Maxwell 1985.Maxwell Point, section L330. Known nearby from Maple Bay. Thompson Channel Ridge iNaturalist report 2021.","","","","Aspidotis densa"
"667","ssi","Pteridaceae","Cryptogramma acrostichoides","Cryptogramma acrostichoides","Arnell Park. details? Thompson Sir Echos Way iNaturalist report 2018.","","","","Cryptogramma acrostichoides"
"668","ssi","Pteridaceae","Pentagramma triangularis","Pentagramma triangularis","South facing rocky ledges.","","","","Pentagramma triangularis"
"669","ssi","Ranunculaceae","Anemone lyallii","Anemonoides grayi","ICS Mt Maxwell, HJ Mt Maxwell high north slope 1996.","","","","Anemonoides grayi"
"670","ssi","Ranunculaceae","Aquilegia formosa","Aquilegia formosa","Shady disturbed forest, roadsides.","","","","Aquilegia formosa"
"671","ssi","Ranunculaceae","Aquilegia vulgaris","Aquilegia vulgaris","Persisting in old and abandoned gardens.","","","","Aquilegia vulgaris"
"672","ssi","Ranunculaceae","Clematis vitalba","Clematis vitalba","RDB Beaver Point 1971, King Isabella Point 1958. TRA Fulford, Ganges.","","","","Clematis vitalba"
"673","ssi","Ranunculaceae","Delphinium ajacis","Consolida ajacis","Escaping into waste areas. No collections.","","","","Consolida ajacis"
"674","ssi","Ranunculaceae","Delphinium menziesii","Delphinium menziesii","Coastal bluffs, grassy meadows, and wooded dry places. TRA Mouat Point, Ganges","","","","Delphinium menziesii"
"675","ssi","Ranunculaceae","Myosurus minimus","Myosurus minimus","TRA Beaver Point date?","","","","Myosurus minimus"
"676","ssi",NA,"Ranunculus × heimburgerae","Ranunculus × heimburgerae","Hardy Deadman Islands 1949.","not in FPNW2","","",NA
"677","ssi","Ranunculaceae","Ranunculus acris","Ranunculus acris","Roadsides and meadows.","","","","Ranunculus acris"
"678","ssi","Ranunculaceae","Ranunculus aquatilis","Ranunculus aquatilis","Lakes and Ponds. TRA Beaver Point, Booth Canal.","","","","Ranunculus aquatilis"
"679","ssi","Ranunculaceae","Ranunculus bulbosus","Ranunculus bulbosus","Luft Fraser Rd 2020 iNaturalist report, Cricket Farm iNaturalist report 2019.","","","","Ranunculus bulbosus"
"680","ssi","Ranunculaceae","Ranunculus flammula","Ranunculus flammula","Lake shores and standing water at fen edges. TRA St Marys Lake 1958","","","","Ranunculus flammula"
"681","ssi","Ranunculaceae","Ranunculus occidentalis var. occidentalis","Ranunculus occidentalis occidentalis","Ridges, forest edges, dry meadows.","","","","Ranunculus occidentalis occidentalis"
"682","ssi","Ranunculaceae","Ranunculus orthorhynchus","Ranunculus orthorhynchus","TRA Fernwood","","","","Ranunculus orthorhynchus"
"683","ssi","Ranunculaceae","Ranunculus repens","Ranunculus repens","Moist areas, meadows, lawns.","","","","Ranunculus repens"
"684","ssi","Ranunculaceae","Ranunculus sardous","Ranunculus sardous","RDB collections various locations.","","","","Ranunculus sardous"
"685","ssi","Ranunculaceae","Ranunculus uncinatus","Ranunculus uncinatus","Wet meadow, logging roads, wetland edges.","","","","Ranunculus uncinatus"
"686","ssi","Ranunculaceae","Thalictrum occidentale","Thalictrum occidentale","MCM Beaver Point 1961.","","","","Thalictrum occidentale"
"687","ssi","Rhamnaceae","Ceanothus sanguineus","Ceanothus sanguineus","HJ Mt Erskine 1980.","","","","Ceanothus sanguineus"
"688","ssi","Rhamnaceae","Frangula purshiana","Frangula purshiana","Forest understory and margins.","","","","Frangula purshiana"
"689","ssi","Rosaceae","Amelanchier alnifolia","Amelanchier alnifolia semiintegrifolia","Open woods, hillsides, and roadsides; common throughout.","","","","Amelanchier alnifolia semiintegrifolia"
"690","ssi","Rosaceae","Aphanes arvensis","Alchemilla arvensis","FL Vesuvius Bay 1996","","","","Alchemilla arvensis"
"691","ssi","Rosaceae","Aphanes occidentalis","Alchemilla arvensis","Open, dry ground; TRA Beaver Point 1957. FL Vesuvius 1996.","","","","Alchemilla arvensis"
"692","ssi","Rosaceae","Comarum palustre","Comarum palustre","Lake margins, Bogs. TRA St Marys Lake 1955, HJ Mt Bruce 1979.","","","","Comarum palustre"
"693","ssi","Rosaceae","Crataegus douglasii","Crataegus douglasii","Coastal bluffs, meadow lands, open forests, and thickets; rare.","","","","Crataegus douglasii"
"694","ssi","Rosaceae","Crataegus monogyna","Crataegus monogyna","Escapee from cultivation and established.","","","","Crataegus monogyna"
"695","ssi","Rosaceae","Drymocallis glandulosa","Drymocallis glandulosa","Base of Mt Maxwell cliffs, HJ 1996.","","","","Drymocallis glandulosa"
"696","ssi","Rosaceae","Fragaria ananassa","Fragaria × ananassa","TRA Fernwood 1955.","","","","Fragaria × ananassa"
"697","ssi","Rosaceae","Fragaria chiloensis","Fragaria chiloensis","HJ Mt Maxwell 1982. TRA Fernwood.","","","","Fragaria chiloensis"
"698","ssi","Rosaceae","Fragaria vesca ssp. californica","Fragaria vesca californica","Wooded areas, streambanks, and open grassland; common throughout.","","","","Fragaria vesca californica"
"699","ssi","Rosaceae","Fragaria virginiana ssp. glauca","Fragaria virginiana glauca","HJ Isabella Islets 1996, ICS Mt Maxwell, TRA Fernwood.","","","","Fragaria virginiana glauca"
"700","ssi","Rosaceae","Geum macrophyllum","Geum macrophyllum","Moist, shady ground; widely distributed throughout.","","","","Geum macrophyllum"
"701","ssi","Rosaceae","Holodiscus discolor var. discolor","Holodiscus discolor discolor","Mesic forest, roadsides.","","","","Holodiscus discolor discolor"
"702","ssi","Rosaceae","Malus fusca","Malus fusca","Moist woods, banks, and margins of lakes.","","","","Malus fusca"
"703","ssi","Rosaceae","Oemleria cerasiformis","Oemleria cerasiformis","Open woods, roadsides; common throughout.","","","","Oemleria cerasiformis"
"704","ssi","Rosaceae","Physocarpus capitatus","Physocarpus capitatus","Moist woods, streambanks and lake margins.","","","","Physocarpus capitatus"
"705","ssi","Rosaceae","Potentilla anglica","Potentilla anglica","FL Fulford-Ganges Road grassy roadside along ditch 2010.","","","","Potentilla anglica"
"706","ssi","Rosaceae","Potentilla anserina ssp. pacifica","Argentina pacifica","Mud flats, wet meadowland, margins of ponds and streams.","","","","Argentina pacifica"
"707","ssi","Rosaceae","Potentilla gracilis var. gracilis","Potentilla gracilis gracilis","ICS Beaver Point - observed there HJ 1996.","","","","Potentilla gracilis gracilis"
"708","ssi","Rosaceae","Potentilla norvegica","Potentilla norvegica","ICS collection location?","","","","Potentilla norvegica"
"709","ssi","Rosaceae","Poterium sanguisorba","Sanguisorba minor","Waste places, disturbed ground.","","","","Sanguisorba minor"
"710","ssi","Rosaceae","Prunus cerasifera","Prunus cerasifera","Straley Vesuvius Ferry Dock 1989.","","","","Prunus cerasifera"
"711","ssi","Rosaceae","Prunus domestica","Prunus domestica","iNaturalist report Long Harbour Rd 2019.","","","","Prunus domestica"
"712","ssi","Rosaceae","Prunus emarginata","Prunus emarginata","Moist, northern slope forest.","","","","Prunus emarginata"
"713","ssi","Rosaceae","Prunus lusitanica","Prunus lusitanica","RDB Beddis Rd 1971.","","","","Prunus lusitanica"
"714","ssi","Rosaceae","Prunus virginiana","Prunus virginiana","TRA Fulford, CFN 1930, AC Mt Maxwell 1970.","","","","Prunus virginiana"
"715","ssi","Rosaceae","Rosa canina","Rosa canina","Zika Southey Point In hayfield, damp ground, full sun 2003. TRA, ICS locations?","","","","Rosa canina"
"716","ssi","Rosaceae","Rosa gymnocarpa","Rosa gymnocarpa","Mesic forest throughout.","","","","Rosa gymnocarpa"
"717","ssi","Rosaceae","Rosa nutkana","Rosa nutkana","Wetland edges, shoreline wet spots.","","","","Rosa nutkana"
"718","ssi","Rosaceae","Rosa pisocarpa","Rosa pisocarpa","location? collector?","","","","Rosa pisocarpa"
"719","ssi","Rosaceae","Rosa rubiginosa","Rosa rubiginosa","Farm fields, hedgerows.","","","","Rosa rubiginosa"
"720","ssi","Rosaceae","Rubus armeniacus","Rubus armeniacus","Question if can be separated from bifrons-discolor.","","","","Rubus armeniacus"
"721","ssi","Rosaceae","Rubus bifrons","Rubus bifrons","Farm fields, meadow, disturbed forest.","","","","Rubus bifrons"
"722","ssi","Rosaceae","Rubus laciniatus","Rubus laciniatus","TRA Fulford","","","","Rubus laciniatus"
"723","ssi","Rosaceae","Rubus leucodermis","Rubus leucodermis","Disturbed forest, forest edges.","","","","Rubus leucodermis"
"724","ssi","Rosaceae","Rubus nutkanus","Rubus parviflorus","Damp, shady woods.","","","","Rubus parviflorus"
"725","ssi","Rosaceae","Rubus spectabilis","Rubus spectabilis","Borders of woods and open to wooded, moist areas.","","","","Rubus spectabilis"
"726","ssi","Rosaceae","Rubus ursinus","Rubus ursinus","Farm fields, meadow, disturbed forest.","","","","Rubus ursinus"
"727","ssi","Rosaceae","Sorbus aucuparia","Sorbus aucuparia","Occasional escapee from cultivation. Farm fields, settled areas","","","","Sorbus aucuparia"
"728","ssi","Rosaceae","Spiraea douglasii","Spiraea douglasii","Swamps, bogs, lake margins, and wet, swampy places.","","","","Spiraea douglasii"
"729","ssi","Rubiaceae","Galium aparine","Galium aparine","Lowland disturbed forest, woodland.","","","","Galium aparine"
"730","ssi","Rubiaceae","Galium mollugo","Galium mollugo","HJ edge of field near Ganges 1980.","","","","Galium mollugo"
"731","ssi","Rubiaceae","Galium odoratum","Galium odoratum","FL Grassy roadside, under shrubby border, planted with trees along seashore Fulford 1996.","","","","Galium odoratum"
"732","ssi","Rubiaceae","Galium trifidum","Galium trifidum","Fens, ponds, quiet standing water.","","","","Galium trifidum"
"733","ssi","Rubiaceae","Galium triflorum","Galium triflorum","Open mesic forest.","","","","Galium triflorum"
"734","ssi","Rubiaceae","Sherardia arvensis","Sherardia arvensis","Waste ground, lawns, roadside, also open, grassy bluffs.","","","","Sherardia arvensis"
"735","ssi","Salicaceae","Populus alba","Populus alba","A&OC Musgrave Rd 1999.","","","","Populus alba"
"736","ssi","Salicaceae","Populus tremuloides","Populus tremuloides","Occasional dry ridges, shoreline benchs.","","","","Populus tremuloides"
"737","ssi","Salicaceae","Populus trichocarpa","Populus trichocarpa","Occasional near wetlands.","","","","Populus trichocarpa"
"738","ssi","Salicaceae","Salix fragilis","Salix × fragilis","RDB Weston Lake 1971","","","","Salix × fragilis"
"739","ssi","Salicaceae","Salix geyeriana","Salix geyeriana","TRA Ganges 1957 TCB re-identifed as S. scouleriana. HJ possible in sphagnum lake below Mt Bruce.","","","","Salix geyeriana"
"740","ssi","Salicaceae","Salix hookeriana","Salix hookeriana","Rocky bluffs near salt water and other maritime habitat. TRA Cusheon Lake, Robert's Lake","","","","Salix hookeriana"
"741","ssi","Salicaceae","Salix lasiandra","Salix lasiandra","Along banks, wet swales and margins of lakes.","","","","Salix lasiandra"
"742","ssi","Salicaceae","Salix scouleriana","Salix scouleriana","Lowland forest, along streams and wet places.","","","","Salix scouleriana"
"743","ssi","Salicaceae","Salix sitchensis","Salix sitchensis","Ripparian and lake shores. RDB Weston Lake 1971.","","","","Salix sitchensis"
"744","ssi","Sapindaceae","Acer glabrum var. douglasii","Acer glabrum douglasii","Moist woods, rocky slopes, shores.","","","","Acer glabrum douglasii"
"745","ssi","Sapindaceae","Acer macrophyllum","Acer macrophyllum","On edges of coniferous forest, damp woods, shoreline slopes.","","","","Acer macrophyllum"
"746","ssi","Saxifragaceae","Heuchera micrantha var. diversifolia","Heuchera micrantha diversifolia","Moist, rocky slopes, crevices.","","","","Heuchera micrantha diversifolia"
"747","ssi","Saxifragaceae","Lithophragma glabrum","Lithophragma glabrum","Exposed, grassy bluffs.","","","","Lithophragma glabrum"
"748","ssi","Saxifragaceae","Lithophragma parviflorum","Lithophragma parviflorum","Open, rocky places and rocky outcrops.","","","","Lithophragma parviflorum"
"749","ssi","Saxifragaceae","Micranthes ferruginea","Micranthes ferruginea","ICS location ? A&OC have it at Graves Point, Crofton.","","","","Micranthes ferruginea"
"750","ssi","Saxifragaceae","Micranthes integrifolia","Micranthes integrifolia","Grassy bluffs with seepage.","","","","Micranthes integrifolia"
"751","ssi","Saxifragaceae","Micranthes rufidula","Micranthes rufidula","HJ Mt Maxwell ER #37 1996 Abundant in seepy meadows Erskine Point 1998.","","","","Micranthes rufidula"
"752","ssi","Saxifragaceae","Pectiantia ovalis","Brewerimitella ovalis","Steep creek canyons, north slope of Mt Bruce.","","","","Brewerimitella ovalis"
"753","ssi","Saxifragaceae","Saxifraga cespitosa","Saxifraga cespitosa","Steep, shaded rocky slopes with seepage.","","","","Saxifraga cespitosa"
"754","ssi","Saxifragaceae","Tellima grandiflora","Tellima grandiflora","Damp, shady woods, valley bottoms, throughout.","","","","Tellima grandiflora"
"755","ssi","Saxifragaceae","Tiarella trifoliata var. laciniata","Tiarella trifoliata laciniata","Wet lowland forest, stream valleys.","","","","Tiarella trifoliata laciniata"
"756","ssi","Saxifragaceae","Tiarella trifoliata var. trifoliata","Tiarella trifoliata trifoliata","Wet lowland forest, stream valleys.","","","","Tiarella trifoliata trifoliata"
"757","ssi","Scrophulariaceae","Buddleja davidii","Buddleja davidii","HJ Fulford 1979","","","","Buddleja davidii"
"758","ssi","Scrophulariaceae","Verbascum thapsus","Verbascum thapsus","roadsides and waste places; spreading onto grassy bluffs.","","","","Verbascum thapsus"
"759","ssi","Selaginellaceae","Selaginella wallacei","Selaginella wallacei","Exposed rocky bluffs and slopes; common throughout.","","","","Selaginella wallacei"
"760","ssi","Solanaceae","Datura stramonium","Datura stramonium","HJ Waste ground Fulford Valley","","","","Datura stramonium"
"761","ssi","Solanaceae","Solanum dulcamara","Solanum dulcamara","Fen, wetland edges. TRA Bullocks Lake date?","","","","Solanum dulcamara"
"762","ssi","Solanaceae","Solanum nigrum","Solanum nigrum","Waste ground.","","","","Solanum nigrum"
"763","ssi","Solanaceae","Solanum physalifolium var. nitidibaccatum","Solanum physalifolium nitidibaccatum","Disturbed ground, roadsides.","","","","Solanum physalifolium nitidibaccatum"
"764","ssi","Taxaceae","Taxus brevifolia","Taxus brevifolia","Occasional throughout mesic forest.","","","","Taxus brevifolia"
"765","ssi","Thymelaeaceae","Daphne laureola","Daphne laureola","Spreading into mesic forest","","","","Daphne laureola"
